Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
machine learning prediction models for mechanically ventilated patients: analyses of the mimic-iii database,01,07,2021,Frontiers in medicine,8,,2296-858X,Yibing,Zhu,"Medical Research and Biometrics Center, National Center for Cardiovascular Diseases, Fuwai Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China.",Jin,Zhang,"School of Economics and Management, Beijing Institute of Technology, Beijing, China.",Guowei,Wang,"School of Computer Science and Technology, Wuhan University of Technology, Wuhan, China.",Renqi,Yao,"Department of Burn Surgery, The First Affiliated Hospital of Naval Medical University, Shanghai, China.",Chao,Ren,"Translational Medicine Research Center, Fourth Medical Center and Medical Innovation Research Division of the Chinese People's Liberation Army (PLA) General Hospital, Beijing, China.",Ge,Chen,"Medical Research and Biometrics Center, National Center for Cardiovascular Diseases, Fuwai Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China.",Xin,Jin,"Yidu Cloud Technology Inc., Beijing, China.",Junyang,Guo,"Beijing Big Eye Xing Tu Culture Media Co., Ltd., Beijing, China.",Shi,Liu,"School of Information Science and Engineering, Hebei North University, Shijiazhuang, China.",Hua,Zheng,"Medical ICU, Peking Union Medical College Hospital, Peking Union Medical College and Chinese Academy of Medical Sciences, Beijing, China.",Yan,Chen,"Medical ICU, Peking Union Medical College Hospital, Peking Union Medical College and Chinese Academy of Medical Sciences, Beijing, China.",Qianqian,Guo,"Department of Anesthesiology, Peking University Shougang Hospital, Beijing, China.",Lin,Li,"School of Computer Science and Technology, Wuhan University of Technology, Wuhan, China.",Bin,Du,"Medical ICU, Peking Union Medical College Hospital, Peking Union Medical College and Chinese Academy of Medical Sciences, Beijing, China.",Xiuming,Xi,"Department of Critical Care Medicine, Fuxing Hospital, Capital Medical University, Beijing, China.",Wei,Li,"Medical Research and Biometrics Center, National Center for Cardiovascular Diseases, Fuwai Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing, China.",Huibin,Huang,"Department of Critical Care Medicine, Beijing Tsinghua Changgung Hospital, School of Clinical Medicine, Tsinghua University, Beijing, China.",,,,,Yang,Li,"Academy for Advanced Interdisciplinary Studies, Peking University, Beijing, China.",Qian,Yu,"Academy for Advanced Interdisciplinary Studies, Peking University, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a novel switching state-space model for post-icu mortality prediction and survival analysis,03,09,2021,IEEE journal of biomedical and health informatics,25,9,2168-2208,Yilin,Yin,,Chun-An,Chou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building longitudinal medication dose data using medication information extracted from clinical notes in electronic health records,18,03,2021,Journal of the American Medical Informatics Association : JAMIA,28,4,1527-974X,Elizabeth,McNeer,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, TN, USA.",Cole,Beck,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, TN, USA.",Hannah L,Weeks,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, TN, USA.",Michael L,Williams,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, TN, USA.",Nathan T,James,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, TN, USA.",Cosmin A,Bejan,"Department of Biomedical Informatics, Vanderbilt University Medical Center, Nashville, TN, USA.",Leena,Choi,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, TN, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
an explainable cnn approach for medical codes prediction from clinical text,16,11,2021,BMC medical informatics and decision making,21,Suppl 9,1472-6947,Shuyuan,Hu,"School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China.",Fei,Teng,"School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China. fteng@swjtu.edu.cn.",Lufei,Huang,"School of Computing and Artificial Intelligence, Southwest Jiaotong University, Chengdu, China.",Jun,Yan,"AI Lab, Yidu Cloud (Beijing) Technology Co. Ltd., Beijing, China.",Haibo,Zhang,"Department of Computer Science, University of Otago, Dunedin, New Zealand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi-faceted semantic clustering with text-derived phenotypes,27,09,2021,Computers in biology and medicine,138,,1879-0534,Luke T,Slater,"College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, University of Birmingham, UK; Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; MRC Health Data Research UK (HDR UK) Midlands, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK. Electronic address: l.slater.1@bham.ac.uk.",John A,Williams,"College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, University of Birmingham, UK; Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Andreas,Karwath,"College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, University of Birmingham, UK; Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; MRC Health Data Research UK (HDR UK) Midlands, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Hilary,Fanning,"Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Simon,Ball,"Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",Paul N,Schofield,"Dept of Physiology, Development, and Neuroscience, University of Cambridge, UK.",Robert,Hoehndorf,"Computer, Electrical and Mathematical Sciences & Engineering Division, Computational Bioscience Research Center, King Abdullah University of Science and Technology, Saudi Arabia.",Georgios V,Gkoutos,"College of Medical and Dental Sciences, Institute of Cancer and Genomic Sciences, University of Birmingham, UK; Institute of Translational Medicine, University Hospitals Birmingham, NHS Foundation Trust, UK; NIHR Experimental Cancer Medicine Centre, UK; NIHR Surgical Reconstruction and Microbiology Research Centre, UK; NIHR Biomedical Research Centre, UK; MRC Health Data Research UK (HDR UK) Midlands, UK; University Hospitals Birmingham NHS Foundation Trust, Edgbaston, Birmingham, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
establishment of a prognostic model for patients with sepsis based on sofa: a retrospective cohort study,XX,09,2021,The Journal of international medical research,49,9,1473-2300,Hui,Liu,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Luming,Zhang,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Fengshuo,Xu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Shaojin,Li,"Department of Orthopaedics, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Zichen,Wang,"Department of Public Health, University of California, Irvine, CA, USA.",Didi,Han,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Feng,Zhang,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Jun,Lyu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",Haiyan,Yin,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou, Guangdong Province, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estimation of baseline serum creatinine with machine learning,20,09,2021,American journal of nephrology,52,9,1421-9670,Erina,Ghosh,"Philips Research North America, Cambridge, Massachusetts, USA.",Larry,Eshelman,"Philips Research North America, Cambridge, Massachusetts, USA.",Stephanie,Lanius,"Philips Research North America, Cambridge, Massachusetts, USA.",Emma,Schwager,"Philips Research North America, Cambridge, Massachusetts, USA.",Kalyan S,Pasupathy,"Healthcare Policy and Research, Mayo Clinic, Rochester, Minnesota, USA.",Erin F,Barreto,"Department of Pharmacy, Robert D. and Patricia E. Kern Center for the Science of Health Care Delivery, Mayo Clinic, Rochester, Minnesota, USA.",Kianoush,Kashani,"Division of Nephrology and Hypertension, Department of Medicine, Mayo Clinic, Rochester, Minnesota, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
med7: a transferable clinical natural language processing model for electronic health records,18,05,2021,Artificial intelligence in medicine,118,,1873-2860,Andrey,Kormilitzin,"Department of Psychiatry, University of Oxford, Oxford OX3 7JX, United Kingdom. Electronic address: andrey.kormilitzin@psych.ox.ac.uk.",Nemanja,Vaci,"Department of Psychology, University of Sheffield, Sheffield S1 1HD, United Kingdom.",Qiang,Liu,"Department of Psychiatry, University of Oxford, Oxford OX3 7JX, United Kingdom.",Alejo,Nevado-Holgado,"Department of Psychiatry, University of Oxford, Oxford OX3 7JX, United Kingdom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncertainty-gated stochastic sequential model for ehr mortality prediction,31,08,2021,IEEE transactions on neural networks and learning systems,32,9,2162-2388,Eunji,Jun,,Ahmad Wisnu,Mulyadi,,Jaehun,Choi,,Heung-Il,Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admission white blood cell count predicts post-discharge mortality in patients with acute aortic dissection: data from the mimic-iii database,25,09,2021,BMC cardiovascular disorders,21,1,1471-2261,Chiyuan,Zhang,"Department of Cardiology, The Third Xiangya Hospital, Central South University, Changsha, Hunan, China.",Zuli,Fu,"Department of Cardiovascular Medicine, Xiangya Hospital, Central South University, Changsha, Hunan, China.",Hui,Bai,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Xiangya Rd 87, Changsha, 410008, Hunan, China.",Guoqiang,Lin,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Xiangya Rd 87, Changsha, 410008, Hunan, China.",Ruizheng,Shi,"Department of Cardiovascular Medicine, Xiangya Hospital, Central South University, Changsha, Hunan, China.",Xuliang,Chen,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Xiangya Rd 87, Changsha, 410008, Hunan, China. chenxuliang04@163.com.",Qian,Xu,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Xiangya Rd 87, Changsha, 410008, Hunan, China. elsiexu403@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low-density lipoprotein cholesterol is inversely associated with all-cause mortality of patients in the coronary care unit,03,11,2021,International journal of general medicine,14,,1178-7074,Yingbei,Weng,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Ripeng,Yin,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Lala,Qian,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Zhi,Chen,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Jie,Wang,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Huaqiang,Xiang,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Yangjing,Xue,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Kangting,Ji,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",Xueqiang,Guan,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou, 325000, Zhejiang, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a nomogram for predicting hospital mortality in intensive care unit patients with acute myocardial infarction,18,09,2021,International journal of general medicine,14,,1178-7074,Liao,Tan,"Department of Cardiology, The Third Xiangya Hospital, Central South University Changsha, Hunan, People's Republic of China.",Qian,Xu,"Department of Cardiovascular Surgery, Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",Ruizheng,Shi,"Department of Cardiovascular Medicine, Xiangya Hospital, Central South University, Changsha, Hunan, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
recognizing blood pressure patterns in sedated critically ill patients on mechanical ventilation by spectral clustering,XX,09,2021,Annals of translational medicine,9,18,2305-5839,Shengjun,Liu,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science & Peking Union Medical College, Beijing, China.",Longxiang,Su,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science & Peking Union Medical College, Beijing, China.",Xin,Liu,"Department of Electronic Engineering, Tsinghua University, Beijing, China.",Xueqian,Zhang,"Department of Electronic Engineering, Tsinghua University, Beijing, China.",Zuyu,Chen,"Department of Electronic Engineering, Tsinghua University, Beijing, China.",Chun,Liu,"Digital Health China Technologies Co., Ltd., Beijing, China.",Na,Hong,"Digital Health China Technologies Co., Ltd., Beijing, China.",Yali,Li,"Department of Electronic Engineering, Tsinghua University, Beijing, China.",Yun,Long,"Department of Critical Care Medicine, State Key Laboratory of Complex Severe and Rare Diseases, Peking Union Medical College Hospital, Chinese Academy of Medical Science & Peking Union Medical College, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development and validation of a novel blending machine learning model for hospital mortality prediction in icu patients with sepsis,16,08,2021,BioData mining,14,1,1756-0381,Zhixuan,Zeng,"Department of Emergency Medicine, Second Xiangya Hospital, Central South University, No.139, Middle Renmin Road, Changsha, 410011, Hunan Province, China.",Shuo,Yao,"Department of Emergency Medicine, Second Xiangya Hospital, Central South University, No.139, Middle Renmin Road, Changsha, 410011, Hunan Province, China.",Jianfei,Zheng,"Department of Emergency Medicine, Second Xiangya Hospital, Central South University, No.139, Middle Renmin Road, Changsha, 410011, Hunan Province, China.",Xun,Gong,"Department of Emergency Medicine, Second Xiangya Hospital, Central South University, No.139, Middle Renmin Road, Changsha, 410011, Hunan Province, China. gongxun1246@csu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association between serum anion gap and all-cause mortality in disseminated intravascular coagulation patients: a retrospective analysis,16,08,2021,International journal of general medicine,14,,1178-7074,Bin,Hu,"Department of Hematology, First People's Hospital of Changde City, Changde, Hunan, People's Republic of China.",Jinxia,Cao,"Department of Hematology, First People's Hospital of Changde City, Changde, Hunan, People's Republic of China.",Yangyang,Hu,"Department of Rheumatology and Immunology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, People's Republic of China.",Zuoan,Qin,"Department of Cardiovascular Medicine, First People's Hospital of Changde City, Changde, Hunan, People's Republic of China.",Jun,Wang,"Department of Hematology, First People's Hospital of Changde City, Changde, Hunan, People's Republic of China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admission hyperglycemia predicts long-term mortality in critically ill patients with subarachnoid hemorrhage: a retrospective analysis of the mimic-iii database,05,10,2021,Frontiers in neurology,12,,1664-2295,Dongliang,Liu,"Department of Spine Surgery, Xiangya Hospital, Central South University, Changsha, China.",Yiyang,Tang,"Department of Cardiology, Xiangya Hospital, Central South University, Changsha, China.",Qian,Zhang,"Department of Neurosurgery, Xiangya Hospital, Central South University, Changsha, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novel criteria to classify ards severity using a machine learning approach,20,04,2021,"Critical care (London, England)",25,1,1466-609X,Mohammed,Sayed,"Banzai Research Group On Artificial Intelligence, Department of Computer Engineering, Universitat Rovira I Virgili, Av Paisos Catalans 26, 43007, Tarragona, Spain. mgamal.sayed@urv.cat.",David,Riaño,"Banzai Research Group On Artificial Intelligence, Department of Computer Engineering, Universitat Rovira I Virgili, Av Paisos Catalans 26, 43007, Tarragona, Spain. david.riano@urv.cat.",Jesús,Villar,"Centro de Investigación Biomédica en Red de Enfermedades Respiratorias, Instituto de Salud Carlos III, Madrid, Spain. jesus.villar54@gmail.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feasibility of atrial fibrillation detection from a novel wearable armband device,21,05,2021,Cardiovascular digital health journal,2,3,2666-6936,Syed Khairul,Bashar,"Department of Biomedical Engineering, University of Connecticut, Storrs, Connecticut.",Md-Billal,Hossain,"Department of Biomedical Engineering, University of Connecticut, Storrs, Connecticut.",Jesús,Lázaro,"Aragon Institute for Engineering Research, University of Zaragoza, Zaragoza, Spain.",Eric Y,Ding,"Division of Cardiology, University of Massachusetts Medical School, Worcester, Massachusetts.",Yeonsik,Noh,"College of Nursing, University of Massachusetts, Amherst, Massachusetts.",Chae Ho,Cho,"Department of Biomedical Engineering, University of Connecticut, Storrs, Connecticut.",David D,McManus,"Division of Cardiology, University of Massachusetts Medical School, Worcester, Massachusetts.",Timothy P,Fitzgibbons,"Division of Cardiology, University of Massachusetts Medical School, Worcester, Massachusetts.",Ki H,Chon,"Department of Biomedical Engineering, University of Connecticut, Storrs, Connecticut.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
body mass index is associated with the severity and all-cause mortality of acute kidney injury in critically ill patients: an analysis of a large critical care database,28,06,2021,BioMed research international,2021,,2314-6141,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, 325000 Zhejiang, China.",Diwen,Li,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, 325000 Zhejiang, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, 325000 Zhejiang, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, 325000 Zhejiang, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, 325000 Zhejiang, China.",Laifang,Sun,"Department of Emergency Intensive Care Unit, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, 325000 Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a novel nomogram for predicting survival in patients with severe acute pancreatitis: an analysis based on the large mimic-iii clinical database,11,10,2021,Emergency medicine international,2021,,2090-2840,Didi,Han,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou 510630, Guangdong Province, China.",Fengshuo,Xu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou 510630, Guangdong Province, China.",Chengzhuo,Li,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou 510630, Guangdong Province, China.",Luming,Zhang,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou 510630, China.",Rui,Yang,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou 510630, Guangdong Province, China.",Shuai,Zheng,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou 510630, Guangdong Province, China.",Zichen,Wang,"Department of Public Health, University of California, Irvine 92697, California, USA.",Jun,Lyu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangzhou 510630, Guangdong Province, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting prolonged length of icu stay through machine learning,30,11,2021,"Diagnostics (Basel, Switzerland)",11,12,2075-4418,Jingyi,Wu,"National Institute of Health Data Science, Peking University, Beijing 100191, China.",Yu,Lin,"Department of Medicine and Therapeutics, LKS Institute of Health Science, The Chinese University of Hong Kong, Hong Kong, China.",Pengfei,Li,"Advanced Institute of Information Technology, Peking University, Hangzhou 311215, China.",Yonghua,Hu,"Department of Epidemiology and Biostatistics, School of Public Health, Peking University, Beijing 100191, China.",Luxia,Zhang,"National Institute of Health Data Science, Peking University, Beijing 100191, China.",Guilan,Kong,"National Institute of Health Data Science, Peking University, Beijing 100191, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the prognostic value of modified nutric score for patients in cardiothoracic surgery recovery unit: a retrospective cohort study,25,05,2021,Journal of human nutrition and dietetics : the official journal of the British Dietetic Association,34,6,1365-277X,Chao,Zheng,"Department of Cardiothoracic Surgery, Jinling Hospital, School of Medicine, Southeast University, Nanjing, China.",Kai,Xie,"Department of Cardiothoracic Surgery, Jinling Hospital, Nanjing Medical University, Nanjing, China.",Xiao-Kun,Li,"Department of Cardiothoracic Surgery, Jinling Hospital, School of Medicine, Southeast University, Nanjing, China.",Gao-Ming,Wang,"Department of Thoracic Surgery, Xuzhou Central Hospital, Xuzhou Clinical School of Xuzhou Medical University, Xuzhou, China.",Jing,Luo,"Department of Cardiothoracic Surgery, Jinling Hospital, Medical School of Nanjing University, Nanjing, China.",Chi,Zhang,"Department of Cardiothoracic Surgery, Jinling Hospital, Medical School of Nanjing University, Nanjing, China.",Zhi-Sheng,Jiang,"Department of Cardiothoracic Surgery, Jinling Hospital, Nanjing Medical University, Nanjing, China.",Yi-Lin,Wang,"St. Robert Catholic High School, Thornhill, Canada.",Chao,Luo,"Department of Cardiothoracic Surgery, Jinling Hospital, Southern Medical University, Guangzhou, China.",Yong,Qiang,"Department of Cardiothoracic Surgery, Jinling Hospital, School of Medicine, Southeast University, Nanjing, China.",Li-Wen,Hu,"Department of Cardiothoracic Surgery, Jinling Hospital, Medical School of Nanjing University, Nanjing, China.",Yan-Qing,Wang,"Department of Cardiology, School of Medicine, Jinling Hospital, Nanjing University, Nanjing, China.",Yi,Shen,"Department of Cardiothoracic Surgery, Jinling Hospital, School of Medicine, Southeast University, Nanjing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prognostic value of blood urea nitrogen/creatinine ratio for septic shock: an analysis of the mimic-iii clinical database,22,05,2021,BioMed research international,2021,,2314-6141,Didi,Han,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong Province 510630, China.",Luming,Zhang,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou 510630, China.",Shuai,Zheng,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong Province 510630, China.",Fengshuo,Xu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong Province 510630, China.",Chengzhuo,Li,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong Province 510630, China.",Rui,Yang,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong Province 510630, China.",Wen,Ma,"School of Public Health, Xi'an Jiaotong University Health Science Center, Shaanxi Province 710061, China.",Haiyan,Yin,"Intensive Care Unit, The First Affiliated Hospital of Jinan University, Guangzhou 510630, China.",Jun,Lyu,"Department of Clinical Research, The First Affiliated Hospital of Jinan University, Guangdong Province 510630, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
