Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
utilization of echocardiography during septic shock was associated with a decreased 28-day mortality: a propensity score-matched analysis of the mimic-iii database,XX,11,2019,Annals of translational medicine,7,22,2305-5839,Peng,Lan,"Department of Infectious Diseases Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Ting-Ting,Wang,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Hang-Yang,Li,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Ru-Shuang,Yan,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Wei-Chao,Liao,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Bu-Wen,Yu,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Qian-Qian,Wang,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Ling,Lin,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Kong-Han,Pan,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Yun-Song,Yu,"Department of Infectious Diseases Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",Jian-Cang,Zhou,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, College of Medicine, Zhejiang University, Hangzhou 310016, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building computational models to predict one-year mortality in icu patients with acute myocardial infarction and post myocardial infarction syndrome,06,05,2019,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,2019,,2153-4063,Laura A,Barrett,"School of Information, Florida State University, Tallahassee, Florida, USA.",Seyedeh Neelufar,Payrovnaziri,"School of Information, Florida State University, Tallahassee, Florida, USA.",Jiang,Bian,"Department of Health Outcomes and Biomedical Informatics, University of Florida, Gainesville, Florida, USA.",Zhe,He,"School of Information, Florida State University, Tallahassee, Florida, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
construction of multi-parameter emergency database and preliminary application research,25,10,2019,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,36,5,1001-5515,Junmei,Wang,"School of Biological Science and Medical Engineering, Beihang University, Beijing 100191, P.R.China.",Tongbo,Liu,"Computer Department, Chinese PLA General Hospital, Beijing 100853, P.R.China.",Yuyao,Sun,"School of Software, Southeast University, Suzhou, Jiangsu 215123, P.R.China.",Peiyao,Li,"Medical Engineering Support Center, Chinese PLA General Hospital, Beijing 100853, P.R.China.",Yuzhuo,Zhao,"Emergency Department, Chinese PLA General Hospital, Beijing 100853, P.R.China.",Zhengbo,Zhang,"Medical Engineering Support Center, Chinese PLA General Hospital, Beijing 100853, P.R.China;Medical Big Data Center, Chinese PLA General Hospital, Beijing 100853, P.R.China;Medical Device Research and Development and Evaluation Center, Chinese PLA General Hospital, Beijing 100853, P.R.China.zhengbozhang@126.com.",Wanguo,Xue,"Medical Big Data Center, Chinese PLA General Hospital, Beijing 100853, P.R.China.",Tanshi,Li,"Emergency Department, Chinese PLA General Hospital, Beijing 100853, P.R.China.",Desen,Cao,"Medical Engineering Support Center, Chinese PLA General Hospital, Beijing 100853, P.R.China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enzymatic incorporation of a coumarin-guanine base pair,14,10,2019,Angewandte Chemie (International ed. in English),58,47,1521-3773,Aaron,Johnson,"Department of Chemistry, University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland.",Ashkan,Karimi,"Department of Chemistry, University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland.",Nathan W,Luedtke,"Department of Chemistry, University of Zurich, Winterthurerstrasse 190, 8057, Zurich, Switzerland.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting the incidence of pressure ulcers in the intensive care unit using machine learning,05,09,2019,"EGEMS (Washington, DC)",7,1,2327-9214,Eric M,Cramer,"Department of Biomedical Informatics, Stanford University, US.",Martin G,Seneviratne,"Department of Biomedical Informatics, Stanford University, US.",Husham,Sharifi,"Department of Biomedical Informatics, Stanford University, US.",Alp,Ozturk,"Department of Computer Science, Stanford University, US.",Tina,Hernandez-Boussard,"Department of Biomedical Informatics, Stanford University, US.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
assessing the readability of freely available icu notes,06,05,2019,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,2019,,2153-4063,Wu-Chen,Su,"Department of Biomedical Informatics, University of Cincinnati, Cincinnati, OH.",Kevin,Dufendach,"Department of Biomedical Informatics, University of Cincinnati, Cincinnati, OH.",Danny T Y,Wu,"Department of Biomedical Informatics, University of Cincinnati, Cincinnati, OH.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a long short-term memory ensemble approach for improving the outcome prediction in intensive care unit,03,11,2019,Computational and mathematical methods in medicine,2019,,1748-6718,Jing,Xia,"Department of Biomedical Engineering, Zhejiang University, 38 Zheda Road, Hangzhou 310027, China.",Su,Pan,"Department of Biomedical Engineering, Zhejiang University, 38 Zheda Road, Hangzhou 310027, China.",Min,Zhu,"Department of Biomedical Engineering, Zhejiang University, 38 Zheda Road, Hangzhou 310027, China.",Guolong,Cai,"Department of ICU, Zhejiang Hospital, 12 Lingyin Road, Hangzhou 310013, China.",Molei,Yan,"Department of ICU, Zhejiang Hospital, 12 Lingyin Road, Hangzhou 310013, China.",Qun,Su,"Department of ICU, The First Affiliated Hospital, Zhejiang University, 79 Qingchun Road, Hangzhou 310003, China.",Jing,Yan,"Department of ICU, Zhejiang Hospital, 12 Lingyin Road, Hangzhou 310013, China.",Gangmin,Ning,"Department of Biomedical Engineering, Zhejiang University, 38 Zheda Road, Hangzhou 310027, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blood pressure estimation based on pulse arrival time and heart rate : a correlation analysis for critically ill patients<sup>.</sup>,XX,07,2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2019,,2694-0604,Ashutosh,Dash,,Karan,Jain,,Nirmalya,Ghosh,,Amit,Patra,,Anirban Dutta,Choudhury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the neutrophil-lymphocyte ratio: a promising predictor of mortality in coronary care unit patients - a cohort study,19,06,2019,International immunopharmacology,74,,1878-1705,Huankun,Sun,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Jiaqun,Que,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yangpei,Peng,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Haihao,Ye,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China; Department of Cardiology, Wenzhou Hospital of Traditional Chinese Medicine, Wenzhou 325000, Zhejiang, China.",Huaqiang,Xiang,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yueyuan,Han,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Jie,Wang,"Department of Endocrinology, Affiliated Hospital of Yanbian University, Yanji 133002, Jilin, China. Electronic address: 393551062@qq.com.",Kangting,Ji,"Department of Cardiology, The Second Affiliated Hospital and Yuying Children's Hospital, Wenzhou Medical University, Wenzhou 325000, Zhejiang, China. Electronic address: jikt@wzmc.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data-driven discovery of a novel sepsis pre-shock state predicts impending septic shock in the icu,16,04,2019,Scientific reports,9,1,2045-2322,Ran,Liu,"Institute for Computational Medicine, The Johns Hopkins University, Maryland, USA.",Joseph L,Greenstein,"Institute for Computational Medicine, The Johns Hopkins University, Maryland, USA.",Stephen J,Granite,"Institute for Computational Medicine, The Johns Hopkins University, Maryland, USA.",James C,Fackler,"Department of Anesthesiology and Critical Care Medicine, The Johns Hopkins University School of Medicine, Maryland, USA.",Melania M,Bembea,"Department of Anesthesiology and Critical Care Medicine, The Johns Hopkins University School of Medicine, Maryland, USA.",Sridevi V,Sarma,"Institute for Computational Medicine, The Johns Hopkins University, Maryland, USA. ssarma2@jhu.edu.",Raimond L,Winslow,"Institute for Computational Medicine, The Johns Hopkins University, Maryland, USA. rwinslow@jhu.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red blood cell distribution width provides additional prognostic value beyond severity scores in adult critical illness,13,08,2019,Clinica chimica acta; international journal of clinical chemistry,498,,1873-3492,Yan-Qiu,Han,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Li,Yan,"Department of Respiratory and Critical Care Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Lei,Zhang,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Pei-Heng,Ouyang,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Peng,Li,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China.",Hemant,Goyal,"The Wright Center for Graduate Medical Education, 111 North Washington Avenue, Scranton, PA, 18503, USA.",Zhi-De,Hu,"Department of Laboratory Medicine, The Affiliated Hospital of Inner Mongolia Medical University, Hohhot, China. Electronic address: hzdlj81@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factors associated with outcomes of septic shock patients receiving high dose noradrenaline according to three primary infection sites,17,09,2019,The Journal of international medical research,48,2,1473-2300,Kang-Song,Wu,"Department of Neurocritical Care Medicine, 2nd Affiliated Hospital of Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Dan-Yan,Gu,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Ting-Ting,Wang,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Bu-Wen,Yu,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Kong-Han,Pan,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Jian-Cang,Zhou,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association of sex with clinical outcome in critically ill sepsis patients: a retrospective analysis of the large clinical database mimic-iii,XX,08,2019,"Shock (Augusta, Ga.)",52,2,1540-0514,Jinghong,Xu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Li,Tong,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Jiyou,Yao,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Zilu,Guo,"Department of Statistics, William March Rice University, Houston, Texas.",Ka Yin,Lui,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",XiaoGuang,Hu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Lu,Cao,"Department of Extracorporeal Circulation, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Yanping,Zhu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Fa,Huang,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Xiangdong,Guan,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Changjie,Cai,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the plos one collection on machine learning in health and biomedicine: towards open code and open data,15,01,2019,PloS one,14,1,1932-6203,Leo A,Celi,"MIT Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, United States of America.",Luca,Citi,"School of Computer Science and Electronic Engineering, University of Essex, Colchester, United Kingdom.",Marzyeh,Ghassemi,"University of Toronto, Computer Science and Medicine, Toronto, Canada.",Tom J,Pollard,"MIT Laboratory for Computational Physiology, Massachusetts Institute of Technology, Cambridge, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation between red cell distribution width and mortality in critically ill patients with acute respiratory distress syndrome,21,03,2019,BioMed research international,2019,,2314-6141,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a disease inference method based on symptom extraction and bidirectional long short term memory networks,10,07,2019,"Methods (San Diego, Calif.)",173,,1095-9130,Donglin,Guo,"School of Computer Science and Engineering, Central South University, Changsha, China.",Guihua,Duan,"School of Computer Science and Engineering, Central South University, Changsha, China.",Ying,Yu,"School of Computer Science and Engineering, Central South University, Changsha, China.",Yaohang,Li,"Department of Computer Science, Old Dominion University, Norfolk, USA.",Fang-Xiang,Wu,"Department of Mechanical Engineering and Division of Biomedical Engineering, University of Saskatchewan, Saskatoon, SK S7N 5A9, Canada.",Min,Li,"School of Computer Science and Engineering, Central South University, Changsha, China. Electronic address: limin@csu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early lactate measurement is associated with better outcomes in septic patients with an elevated serum lactate level,11,11,2019,"Critical care (London, England)",23,1,1466-609X,Hui,Chen,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China.",Chenyan,Zhao,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China.",Yao,Wei,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China.",Jun,Jin,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China. jinjun0514@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrial fibrillation detection in icu patients: a pilot study on mimic iii data<sup>.</sup>,XX,07,2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2019,,2694-0604,Syed Khairul,Bashar,,Eric,Ding,,Daniella,Albuquerque,,Michael,Winter,,Sophia,Binici,,Allan J,Walkey,,David D,McManus,,Ki H,Chon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iseeu: visually interpretable deep learning for mortality prediction inside the icu,17,08,2019,Journal of biomedical informatics,98,,1532-0480,William,Caicedo-Torres,"Auckland University of Technology, Auckland, New Zealand; Universidad Tecnológica de Bolívar, Cartagena, Colombia. Electronic address: william.caicedo@aut.ac.nz.",Jairo,Gutierrez,"Auckland University of Technology, Auckland, New Zealand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enhancing clinical concept extraction with contextual embeddings,01,11,2019,Journal of the American Medical Informatics Association : JAMIA,26,11,1527-974X,Yuqi,Si,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Jingqi,Wang,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Hua,Xu,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Kirk,Roberts,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novel pyrene excimer and fluorogenic probe for the detection of alkylating agents,12,07,2019,ACS sensors,4,7,2379-3694,Yu Lin,Jiang,"Department of Cell and Molecular Pharmacology & Experimental Therapeutics , Medical University of South Carolina , Charleston , South Carolina 29425 , United States.",Ann-Marie,Broome,"Department of Cell and Molecular Pharmacology & Experimental Therapeutics , Medical University of South Carolina , Charleston , South Carolina 29425 , United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
analysis and prediction of unplanned intensive care unit readmission using recurrent neural networks with long short-term memory,08,07,2019,PloS one,14,7,1932-6203,Yu-Wei,Lin,"Department of Business Administration, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Yuqian,Zhou,"Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Faraz,Faghri,"Department of Computer Science, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Michael J,Shaw,"Department of Business Administration, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Roy H,Campbell,"Department of Computer Science, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novel data imputation for multiple types of missing data in intensive care units,16,04,2019,IEEE journal of biomedical and health informatics,23,3,2168-2208,Janani,Venugopalan,,Nikhil,Chanani,,Kevin,Maher,,May D,Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inducing selectivity and chirality in group iv metal coordination with high-denticity hydroxypyridinones,11,06,2019,"Dalton transactions (Cambridge, England : 2003)",48,23,1477-9234,Gauthier J-P,Deblonde,"Chemical Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA.",Trevor D,Lohrey,,Rebecca J,Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biological effects of a simplified synthetic analogue of ion-channel-forming polytheonamide b on plasma membrane and lysosomes,25,10,2019,"Chemistry (Weinheim an der Bergstrasse, Germany)",25,66,1521-3765,Yun-Wei,Xue,"Graduate School of Pharmaceutical Sciences, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, 113-0033, Japan.",Atsushi,Hayata,"Graduate School of Pharmaceutical Sciences, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, 113-0033, Japan.",Hiroaki,Itoh,"Graduate School of Pharmaceutical Sciences, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, 113-0033, Japan.",Masayuki,Inoue,"Graduate School of Pharmaceutical Sciences, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, 113-0033, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verb: vfcdm-based electrocardiogram reconstruction and beat detection algorithm,21,01,2019,"IEEE access : practical innovations, open solutions",7,,2169-3536,Syed Khairul,Bashar,"University of Connecticut, Storrs, CT, USA.",Allan J,Walkey,"Department of Medicine, Boston University School of Medicine, Boston, MA, USA.",David D,McManus,"Division of Cardiology, University of Massachusetts Medical School, Worcester, MA, USA.",Ki H,Chon,"University of Connecticut, Storrs, CT, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extracting alcohol and substance abuse status from clinical notes: the added value of nursing data,21,08,2019,Studies in health technology and informatics,264,,1879-8365,Maxim,Topaz,"School of Nursing, Columbia University, New York City, NY, USA.",Ludmila,Murga,"Cheryl Spencer Department of Nursing, University of Haifa, Haifa, Israel.",Ofrit,Bar-Bachar,"Cheryl Spencer Department of Nursing, University of Haifa, Haifa, Israel.",Kenrick,Cato,"School of Nursing, Columbia University, New York City, NY, USA.",Sarah,Collins,"School of Nursing, Columbia University, New York City, NY, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association between autoimmune disease and 30-day mortality among sepsis icu patients: a cohort study,18,03,2019,"Critical care (London, England)",23,1,1466-609X,Mallory,Sheth,"MIT Operations Research Center, Cambridge, MA, USA.",Corey M,Benedum,"The Charles Stark Draper Laboratory, Cambridge, MA, USA.",Leo Anthony,Celi,"Harvard-MIT Division of Health Science and Technology, Boston, MA, USA.",Roger G,Mark,"Harvard-MIT Division of Health Science and Technology, Boston, MA, USA.",Natasha,Markuzon,"The Charles Stark Draper Laboratory, Cambridge, MA, USA. nmarkuzon@draper.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting lab values for gastrointestinal bleeding patients in the intensive care unit: a comparative study on the impact of comorbidities and medications,23,01,2019,Artificial intelligence in medicine,94,,1873-2860,Golnar K,Mahani,"Department of Computer Engineering, Yazd University, Yazd, Iran. Electronic address: golnar.khalili@stu.yazd.ac.ir.",Mohammad-Reza,Pajoohan,"Department of Computer Engineering, Yazd University, Yazd, Iran. Electronic address: pajoohan@yazd.ac.ir.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
