Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
factors associated with outcomes of septic shock patients receiving high dose noradrenaline according to three primary infection sites,17,09,2019,The Journal of international medical research,48,2,1473-2300,Kang-Song,Wu,"Department of Neurocritical Care Medicine, 2nd Affiliated Hospital of Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Dan-Yan,Gu,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Ting-Ting,Wang,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Bu-Wen,Yu,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Kong-Han,Pan,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",Jian-Cang,Zhou,"Department of Critical Care Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association of sex with clinical outcome in critically ill sepsis patients: a retrospective analysis of the large clinical database mimic-iii,XX,08,2019,"Shock (Augusta, Ga.)",52,2,1540-0514,Jinghong,Xu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Li,Tong,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Jiyou,Yao,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Zilu,Guo,"Department of Statistics, William March Rice University, Houston, Texas.",Ka Yin,Lui,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",XiaoGuang,Hu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Lu,Cao,"Department of Extracorporeal Circulation, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Yanping,Zhu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Fa,Huang,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Xiangdong,Guan,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",Changjie,Cai,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation between red cell distribution width and mortality in critically ill patients with acute respiratory distress syndrome,21,03,2019,BioMed research international,2019,,2314-6141,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early lactate measurement is associated with better outcomes in septic patients with an elevated serum lactate level,11,11,2019,"Critical care (London, England)",23,1,1466-609X,Hui,Chen,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China.",Chenyan,Zhao,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China.",Yao,Wei,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China.",Jun,Jin,"Department of Intensive Care Medicine, The First Affiliated Hospital of Soochow University, No. 899 Pinghai Road, Suzhou, 215000, Jiangsu, China. jinjun0514@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrial fibrillation detection in icu patients: a pilot study on mimic iii data<sup>.</sup>,XX,07,2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2019,,2694-0604,Syed Khairul,Bashar,,Eric,Ding,,Daniella,Albuquerque,,Michael,Winter,,Sophia,Binici,,Allan J,Walkey,,David D,McManus,,Ki H,Chon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iseeu: visually interpretable deep learning for mortality prediction inside the icu,17,08,2019,Journal of biomedical informatics,98,,1532-0480,William,Caicedo-Torres,"Auckland University of Technology, Auckland, New Zealand; Universidad Tecnológica de Bolívar, Cartagena, Colombia. Electronic address: william.caicedo@aut.ac.nz.",Jairo,Gutierrez,"Auckland University of Technology, Auckland, New Zealand.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enhancing clinical concept extraction with contextual embeddings,01,11,2019,Journal of the American Medical Informatics Association : JAMIA,26,11,1527-974X,Yuqi,Si,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Jingqi,Wang,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Hua,Xu,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Kirk,Roberts,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
analysis and prediction of unplanned intensive care unit readmission using recurrent neural networks with long short-term memory,08,07,2019,PloS one,14,7,1932-6203,Yu-Wei,Lin,"Department of Business Administration, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Yuqian,Zhou,"Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Faraz,Faghri,"Department of Computer Science, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Michael J,Shaw,"Department of Business Administration, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",Roy H,Campbell,"Department of Computer Science, University of Illinois at Urbana-Champaign, Champaign, Illinois, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novel data imputation for multiple types of missing data in intensive care units,16,04,2019,IEEE journal of biomedical and health informatics,23,3,2168-2208,Janani,Venugopalan,,Nikhil,Chanani,,Kevin,Maher,,May D,Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extracting alcohol and substance abuse status from clinical notes: the added value of nursing data,21,08,2019,Studies in health technology and informatics,264,,1879-8365,Maxim,Topaz,"School of Nursing, Columbia University, New York City, NY, USA.",Ludmila,Murga,"Cheryl Spencer Department of Nursing, University of Haifa, Haifa, Israel.",Ofrit,Bar-Bachar,"Cheryl Spencer Department of Nursing, University of Haifa, Haifa, Israel.",Kenrick,Cato,"School of Nursing, Columbia University, New York City, NY, USA.",Sarah,Collins,"School of Nursing, Columbia University, New York City, NY, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association between autoimmune disease and 30-day mortality among sepsis icu patients: a cohort study,18,03,2019,"Critical care (London, England)",23,1,1466-609X,Mallory,Sheth,"MIT Operations Research Center, Cambridge, MA, USA.",Corey M,Benedum,"The Charles Stark Draper Laboratory, Cambridge, MA, USA.",Leo Anthony,Celi,"Harvard-MIT Division of Health Science and Technology, Boston, MA, USA.",Roger G,Mark,"Harvard-MIT Division of Health Science and Technology, Boston, MA, USA.",Natasha,Markuzon,"The Charles Stark Draper Laboratory, Cambridge, MA, USA. nmarkuzon@draper.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting lab values for gastrointestinal bleeding patients in the intensive care unit: a comparative study on the impact of comorbidities and medications,23,01,2019,Artificial intelligence in medicine,94,,1873-2860,Golnar K,Mahani,"Department of Computer Engineering, Yazd University, Yazd, Iran. Electronic address: golnar.khalili@stu.yazd.ac.ir.",Mohammad-Reza,Pajoohan,"Department of Computer Engineering, Yazd University, Yazd, Iran. Electronic address: pajoohan@yazd.ac.ir.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"prognostic accuracy of the serum lactate level, the sofa score and the qsofa score for mortality among adults with sepsis",30,04,2019,"Scandinavian journal of trauma, resuscitation and emergency medicine",27,1,1757-7241,Zhiqiang,Liu,"Department of Pancreatic Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China.",Zibo,Meng,"Department of Pancreatic Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China.",Yongfeng,Li,"Department of Gastrointestinal Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China.",Jingyuan,Zhao,"Department of Pancreatic Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China.",Shihong,Wu,"Department of Pancreatic Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China.",Shanmiao,Gou,"Department of Pancreatic Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China. shanmiaogou@hust.edu.cn.",Heshui,Wu,"Department of Pancreatic Surgery, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, 430022, China. heshuiwu@hust.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effects of circadian heart rate variation on short-term and long-term mortality in intensive care unit patients: a retrospective cohort study based on mimic-ii database,XX,09,2019,Zhonghua wei zhong bing ji jiu yi xue,31,9,2095-4352,Yanni,Luo,"Department of Critical Care Medicine, the Second Affiliated Hospital of Xi'an Jiaotong University, Xi'an 710004, Shaanxi, China. Corresponding author: Wang Gang, Email: gang_wang@xjtu.edu.cn.",Jingjing,Zhang,,Ruohan,Li,,Ya,Gao,,Yanli,Hou,,Jiamei,Li,,Xiaochuang,Wang,,Gang,Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early prediction of acute kidney injury in critical care setting using clinical notes and structured multivariate physiological measurements,21,08,2019,Studies in health technology and informatics,264,,1879-8365,Mengxin,Sun,"Chicago, IL, USA.",Jason,Baron,"Department of Pathology, Massachusetts General Hospital, Boston, MA, USA.",Anand,Dighe,"Department of Pathology, Massachusetts General Hospital, Boston, MA, USA.",Peter,Szolovits,"Computer Science and Artificial Intelligence Lab, MIT, Cambridge, MA, USA.",Richard G,Wunderink,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Tamara,Isakova,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Yuan,Luo,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
increased body mass index linked to greater short- and long-term survival in sepsis patients: a retrospective analysis of a large clinical database,26,07,2019,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,87,,1878-3511,Shuhe,Li,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: lish7@mail2.sysu.edu.cn.",Xiaoguang,Hu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: huxiaog@mail2.sysu.edu.cn.",Jinghong,Xu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China; Guangdong Provincial Key Laboratory of Organ Donation and Transplant Immunology, Guangzhou, 510080, China. Electronic address: xujh38@mail2.sysu.edu.cn.",Fa,Huang,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China; Guangdong Provincial Key Laboratory of Organ Donation and Transplant Immunology, Guangzhou, 510080, China. Electronic address: huangf56@mail2.sysu.edu.cn.",Zilu,Guo,"Department of Statistics, William March Rice University, 6100 Main St., Houston, TX 77005, USA. Electronic address: zg12@rice.edu.",Li,Tong,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: tongli2@mail2.sysu.edu.cn.",Ka Yin,Lui,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: lvjiax@mail2.sysu.edu.cn.",Lu,Cao,"Department of Extracorporeal Circulation, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: caolu3@mail2.sysu.edu.cn.",Yanping,Zhu,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: zhuyp8@mail2.sysu.edu.cn.",Jiyou,Yao,"Department of Hepatobiliary Surgery, Guangzhou First People's Hospital, Guangzhou 510180, China. Electronic address: yaojy23@mail2.sysu.edu.cn.",Xiaobin,Lin,"Department of Pharmacology, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: linxb6@mail2.sysu.edu.cn.",Xiangdong,Guan,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: carlg@163.com.",Changjie,Cai,"Department of Critical Care Medicine, The First Affiliated Hospital of Sun Yat-Sen University, Guangzhou, 510080, China. Electronic address: caichjie@mail.sysu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
machine learning for the prediction of volume responsiveness in patients with oliguric acute kidney injury in critical care,08,04,2019,"Critical care (London, England)",23,1,1466-609X,Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, No. 3, East Qingchun Road, Hangzhou, 310016, Zhejiang Province, China. zh_zhang1984@zju.edu.cn.",Kwok M,Ho,"School of Population and Global Health, University of Western Australia, Perth, Australia.",Yucai,Hong,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, No. 3, East Qingchun Road, Hangzhou, 310016, Zhejiang Province, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep reinforcement learning for optimal critical care pain management with morphine using dueling double-deep q networks,XX,07,2019,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2019,,2694-0604,Daniel,Lopez-Martinez,,Patrick,Eschenfeldt,,Sassan,Ostvar,,Myles,Ingram,,Chin,Hur,,Rosalind,Picard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novel method of atrial fibrillation case identification and burden estimation using the mimic-iii electronic health data set,28,07,2019,Journal of intensive care medicine,34,10,1525-1489,Eric Y,Ding,"1 Department of Population and Quantitative Health Sciences, University of Massachusetts Medical School, Worcester, MA, USA.",Daniella,Albuquerque,"2 Division of Cardiology, Department of Medicine, University of Massachusetts Medical School, MA, USA.",Michael,Winter,"3 Biostatistics and Epidemiology Data Analytics Center, Boston University School of Public Health, MA, USA.",Sophia,Binici,"2 Division of Cardiology, Department of Medicine, University of Massachusetts Medical School, MA, USA.",Jaclyn,Piche,"2 Division of Cardiology, Department of Medicine, University of Massachusetts Medical School, MA, USA.",Syed Khairul,Bashar,"4 Department of Biomedical Engineering, University of Connecticut, CT, USA.",Ki,Chon,"4 Department of Biomedical Engineering, University of Connecticut, CT, USA.",Allan J,Walkey,"5 Pulmonary Center, Boston University School of Medicine, MA, USA.",David D,McManus,"1 Department of Population and Quantitative Health Sciences, University of Massachusetts Medical School, Worcester, MA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
using a multi-task recurrent neural network with attention mechanisms to predict hospital mortality of patients,13,05,2019,IEEE journal of biomedical and health informatics,24,2,2168-2208,Ruoxi,Yu,,Yali,Zheng,,Ruikai,Zhang,,Yuqi,Jiang,,Carmen C Y,Poon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red blood cell distribution width is associated with all-cause mortality in critically ill patients with cardiogenic shock,18,09,2019,Medical science monitor : international medical journal of experimental and clinical research,25,,1643-3750,Benji,Wang,"Department of Cardiology, The First Affiliated Hospital of Xinjiang Medical University, Urumqi, Xinjiang, China (mainland).",Gulandanmu,Aihemaiti,"Department of Cardiology, The First Affiliated Hospital of Xinjiang Medical University, Urumqi, Xinjiang, China (mainland).",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China (mainland).",Xiaomei,Li,"Department of Cardiology, The First Affiliated Hospital of Xinjiang Medical University, Urumqi, Xinjiang, China (mainland).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"towards a decision support tool for intensive care discharge: machine learning algorithm development using electronic healthcare data from mimic-iii and bristol, uk",07,03,2019,BMJ open,9,3,2044-6055,Christopher J,McWilliams,"Engineering Mathematics, University of Bristol, Bristol, UK.",Daniel J,Lawson,"Integrative Epidemiology Unit, Population Health Sciences, University of Bristol, Bristol, UK.",Raul,Santos-Rodriguez,"Engineering Mathematics, University of Bristol, Bristol, UK.",Iain D,Gilchrist,"Department of Experimental Psychology, University of Bristol, Bristol, UK.",Alan,Champneys,"Engineering Mathematics, University of Bristol, Bristol, UK.",Timothy H,Gould,"Intensive Care Unit, University Hospitals Bristol NHS Foundation Trust, Bristol, UK.",Mathew Jc,Thomas,"Intensive Care Unit, University Hospitals Bristol NHS Foundation Trust, Bristol, UK.",Christopher P,Bourdeaux,"Intensive Care Unit, University Hospitals Bristol NHS Foundation Trust, Bristol, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association of serum total and ionized calcium with all-cause mortality incritically ill patients with acute kidney injury,16,03,2019,Clinica chimica acta; international journal of clinical chemistry,494,,1873-3492,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Diwen,Li,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou 325000, Zhejiang, China. Electronic address: cbh@wmu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multimorbidity states associated with higher mortality rates in organ dysfunction and sepsis: a data-driven analysis in critical care,08,07,2019,"Critical care (London, England)",23,1,1466-609X,Zsolt,Zador,"Division of Neurosurgery, Department of Surgery, St. Michael's Hospital, Toronto, ON, Canada. zadzso@gmail.com.",Alexander,Landry,"Division of Neurosurgery, Department of Surgery, St. Michael's Hospital, Toronto, ON, Canada.",Michael D,Cusimano,"Division of Neurosurgery, Department of Surgery, St. Michael's Hospital, Toronto, ON, Canada.",Nophar,Geifman,"Division of Informatics, Imaging and Data Sciences, University of Manchester, Manchester, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early prediction of acute kidney injury in critical care setting using clinical notes,24,01,2019,Proceedings. IEEE International Conference on Bioinformatics and Biomedicine,2018,,2156-1125,Yikuan,Li,"Dept. of EECS, Northwestern University, Evanston, IL, U.S.A.",Liang,Yao,,Chengsheng,Mao,"Dept. of Preventive Medicine, Northwestern University, Chicago, IL, U.S.A.",Anand,Srivastava,"Div. of Nephrology and Hypertension, Northwestern University, Chicago, IL, U.S.A.",Xiaoqian,Jiang,"School of Biomedical Informatics, Univ. of Texas Health Science Center, Houston, TX, U.S.A.",Yuan,Luo,"Dept. of Preventive Medicine, Northwestern University, Chicago, IL, U.S.A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
critical transitions in intensive care units: a sepsis case study,09,09,2019,Scientific reports,9,1,2045-2322,Pejman F,Ghalati,"Joint Research Center for Computational Biomedicine, RWTH Aachen University, 52074, Aachen, Germany.",Satya S,Samal,"Joint Research Center for Computational Biomedicine, RWTH Aachen University, 52074, Aachen, Germany.",Jayesh S,Bhat,"Joint Research Center for Computational Biomedicine, RWTH Aachen University, 52074, Aachen, Germany.",Robert,Deisz,"Klinik für Operative Intensivmedizin und Intermediate Care, Universitätsklinikum Aachen, 52074, Aachen, Germany.",Gernot,Marx,"Klinik für Operative Intensivmedizin und Intermediate Care, Universitätsklinikum Aachen, 52074, Aachen, Germany.",Andreas,Schuppert,"Joint Research Center for Computational Biomedicine, RWTH Aachen University, 52074, Aachen, Germany. schuppert@combine.rwth-aachen.de.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dexmedetomidine versus midazolam and propofol for sedation in critically ill patients: mining the medical information mart for intensive care data,XX,05,2019,Annals of translational medicine,7,9,2305-5839,Yiyan,Song,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Shaowei,Gao,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Wulin,Tan,"Department of Anesthesia, The First Affiliated Hospital of Sun Yat-sen University, Guangzhou 510080, China.",Zeting,Qiu,"Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou 510080, China.",Huaqiang,Zhou,"Department of Medical Oncology, Sun Yat-sen University Cancer Center, State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangzhou 510060, China.",Yue,Zhao,"Department of General Surgery, Guangdong Second Provincial General Hospital, Guangzhou 510310, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
