Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
supervised machine learning for the early prediction of acute respiratory distress syndrome (ards),24,07,2020,Journal of critical care,60,,1557-8615,Sidney,Le,"Dascena Inc., San Francisco, CA, United States.",Emily,Pellegrini,"Dascena Inc., San Francisco, CA, United States.",Abigail,Green-Saxena,"Dascena Inc., San Francisco, CA, United States. Electronic address: abigail@dascena.com.",Charlotte,Summers,"Department of Medicine, University of Cambridge School of Clinical Medicine, Cambridge, United Kingdom.",Jana,Hoffman,"Dascena Inc., San Francisco, CA, United States.",Jacob,Calvert,"Dascena Inc., San Francisco, CA, United States.",Ritankar,Das,"Dascena Inc., San Francisco, CA, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text processing for detection of fungal ocular involvement in critical care patients: cross-sectional study,14,08,2020,Journal of medical Internet research,22,8,1438-8871,Sally L,Baxter,"Viterbi Family Department of Ophthalmology and Shiley Eye Institute, University of California San Diego, La Jolla, CA, United States.",Adam R,Klie,"Bioinformatics and Systems Biology, University of California San Diego, La Jolla, CA, United States.",Bharanidharan,Radha Saseendrakumar,"Department of Computer Science and Engineering, University of California San Diego, La Jolla, CA, United States.",Gordon Y,Ye,"Division of Biomedical Informatics, Department of Medicine, University of California San Diego, La Jolla, CA, United States.",Michael,Hogarth,"Division of Biomedical Informatics, Department of Medicine, University of California San Diego, La Jolla, CA, United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preliminary results on density poincare plot based atrial fibrillation detection from premature atrial/ventricular contractions<sup>.</sup>,XX,07,2020,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2020,,2694-0604,Syed Khairul,Bashar,,Dong,Han,,Fearass,Zieneddin,,Eric,Ding,,Allan J,Walkey,,David D,McManus,,Ki H,Chon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
serum anion gap at admission predicts all-cause mortality in critically ill patients with cerebral infarction: evidence from the mimic-iii database,10,11,2020,"Biomarkers : biochemical indicators of exposure, response, and susceptibility to chemicals",25,8,1366-5804,Xuefang,Liu,"Department of Clinical Laboratory, The Third Affiliated Hospital of Zhengzhou University, Zhengzhou, China.",Yanlin,Feng,"Program & Department of Clinical Laboratory Medicine, Center for Gene Diagnosis, Zhongnan Hospital of Wuhan University, Wuhan, China.",Xinyu,Zhu,"Program & Department of Clinical Laboratory Medicine, Center for Gene Diagnosis, Zhongnan Hospital of Wuhan University, Wuhan, China.",Ying,Shi,"Department of Clinical Laboratory, The Third Affiliated Hospital of Zhengzhou University, Zhengzhou, China.",Manting,Lin,"Department of Pharmacy, Zhongnan Hospital of Wuhan University, Wuhan, Hubei, China.",Xiaoyan,Song,"Department of Clinical Laboratory, The Third Affiliated Hospital of Zhengzhou University, Zhengzhou, China.",Jiancheng,Tu,"Program & Department of Clinical Laboratory Medicine, Center for Gene Diagnosis, Zhongnan Hospital of Wuhan University, Wuhan, China.",Enwu,Yuan,"Department of Clinical Laboratory, The Third Affiliated Hospital of Zhengzhou University, Zhengzhou, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lactate indices as predictors of in-hospital mortality or 90-day survival after admission to an intensive care unit in unselected critically ill patients,09,03,2020,PloS one,15,3,1932-6203,Yusuke,Hayashi,"Advanced Emergency and Critical Care Center, Niigata University Medical & Dental Hospital, Niigata City, Niigata, Japan.",Hiroshi,Endoh,"Advanced Emergency and Critical Care Center, Niigata University Medical & Dental Hospital, Niigata City, Niigata, Japan.",Natuo,Kamimura,"Advanced Emergency and Critical Care Center, Niigata University Medical & Dental Hospital, Niigata City, Niigata, Japan.",Taro,Tamakawa,"Advanced Emergency and Critical Care Center, Niigata University Medical & Dental Hospital, Niigata City, Niigata, Japan.",Masakazu,Nitta,"Advanced Emergency and Critical Care Center, Niigata University Medical & Dental Hospital, Niigata City, Niigata, Japan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrial fibrillation detection during sepsis: study on mimic iii icu data,06,11,2020,IEEE journal of biomedical and health informatics,24,11,2168-2208,Syed Khairul,Bashar,,Md Billal,Hossain,,Eric,Ding,,Allan J,Walkey,,David D,McManus,,Ki H,Chon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the weekend effect for stroke patients admitted to intensive care: a retrospective cohort analysis,10,06,2020,PloS one,15,6,1932-6203,William Greig,Mitchell,"Harvard T.H. Chan School of Public Health, Boston, MA, United States of America.",Rohit,Pande,"Whitireia Community Polytechnic, Porirua, New Zealand.",Tom Edward,Robinson,"University of Auckland, Auckland, New Zealand.",Gabriel Davis,Jones,"Oxford University, Oxford, United Kingdom.",Isabella,Hou,"Southern Cross Health Society, Auckland, New Zealand.",Leo Anthony,Celi,"Beth Israel Deaconess Medical Centre, Harvard Medical School, Massachusetts Institute of Technology, Cambridge, MA, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a new analytical framework for missing data imputation and classification with uncertainty: missing data imputation and heart failure readmission prediction,21,09,2020,PloS one,15,9,1932-6203,Zhiyong,Hu,"Department of Industrial, Manufacturing and Systems Engineering, Texas Tech University, Lubbock, TX, United States of America.",Dongping,Du,"Department of Industrial, Manufacturing and Systems Engineering, Texas Tech University, Lubbock, TX, United States of America.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automatic medical code assignment via deep learning approach for intelligent healthcare,25,05,2020,IEEE journal of biomedical and health informatics,24,9,2168-2208,Fei,Teng,,Zheng,Ma,,Jie,Chen,,Ming,Xiao,,Lufei,Huang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lactate/albumin ratio: an early prognostic marker in critically ill patients,27,06,2020,The American journal of emergency medicine,38,10,1532-8171,Amin,Gharipour,"Griffith University, Department Of Accounting, Finance and Economics, Gold coast Campus, Australia.",Rouzbeh,Razavi,"Kent State University, Department of Management and Information Systems, Kent, OH, United States.",Mojgan,Gharipour,"Isfahan Cardiovascular Research Center, Cardiovascular Research Institute, Isfahan University of Medical Sciences, Isfahan, Iran.",David,Mukasa,"Division of Genome and Health Big Data, Department of Public Health Sciences, Graduate School of Public Health, Seoul National University, Seoul, Republic of Korea. Electronic address: mukasadavid@snu.ac.kr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"prognostic values of sofa score, qsofa score, and lods score for patients with sepsis",XX,05,2020,Annals of palliative medicine,9,3,2224-5839,Yonglin,Li,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China; Guangdong Provincial Key Laboratory of Research on Emergency in TCM, Guangzhou 510120, China.",Chunjiang,Yan,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China.",Ziyan,Gan,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China.",Xiaotu,Xi,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China; Guangdong Provincial Key Laboratory of Research on Emergency in TCM, Guangzhou 510120, China.",Zhanpeng,Tan,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China.",Jun,Li,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China; Guangdong Provincial Key Laboratory of Research on Emergency in TCM, Guangzhou 510120, China.",Guowei,Li,"Emergency Room, The Second Affiliated Hospital of Guangzhou University of Chinese Medicine & Guangdong Provincial Hospital of Chinese Medicine, Guangzhou 510120, China. liguowei3445@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
risk factors for death and their predictive value on diabetic kidney disease patients in intensive care unit based on mimic-iii database,XX,09,2020,Zhonghua wei zhong bing ji jiu yi xue,32,9,2095-4352,Shaolei,Zhang,"Department of Nephrology, the First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, Henan, China.",Rongqing,Sun,"Department of Surgery Intensive Care Unit, the First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, Henan, China.",Zhengrong,Mao,"Department of Intensive Care Unit, the First Affiliated Hospital of Henan University of CM, Zhengzhou 450002, Henan, China. Corresponding author: Liu Zhangsuo, Email: zhangsuoliu@zzu.edu.cn.",Hongfu,Yang,"Department of Surgery Intensive Care Unit, the First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, Henan, China.",Dongwei,Liu,"Department of Nephrology, the First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, Henan, China.",Zhangsuo,Liu,"Department of Nephrology, the First Affiliated Hospital of Zhengzhou University, Zhengzhou 450052, Henan, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x-cal: explicit calibration for survival analysis,XX,12,2020,Advances in neural information processing systems,33,,1049-5258,Mark,Goldstein,New York University.,Xintian,Han,New York University.,Aahlad,Puli,New York University.,Adler J,Perotte,Columbia University.,Rajesh,Ranganath,New York University.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prediction of an acute hypotensive episode during an icu hospitalization with a super learner machine-learning algorithm,XX,05,2020,Anesthesia and analgesia,130,5,1526-7598,Ményssa,Cherifa,"From the Université de Paris, Paris, France.",Alice,Blet,"The ACTERREA Research Group, Université De Paris, Paris, France.",Antoine,Chambaz,"Statistic and Epidemiologic Research Center Sorbonne Paris Cité, INSERM UMR-1153, ECSTRRA Team, Paris, France.",Etienne,Gayat,"Department of Anesthesia Burn and Critical Care, University Hospitals Saint-Louis-Lariboisière, AP-HP, Paris, France.",Matthieu,Resche-Rigon,"From the Université de Paris, Paris, France.",Romain,Pirracchio,"Statistic and Epidemiologic Research Center Sorbonne Paris Cité, INSERM UMR-1153, ECSTRRA Team, Paris, France.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arterial oxygen pressure targets in critically ill patients: analysis of a large icu database,02,11,2020,Heart & lung : the journal of critical care,50,1,1527-3288,Chang,Xu,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, PR China.",Dan-Wei,Jiang,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, PR China.",Wei-Yong,Qiu,"Department of Intensive Care Unit, Yiwu Hospital Affiliated to Wenzhou Medical University, Yiwu 322000, PR China.",Yan-Xue,Zhou,"Department of Nephrology, Yiwu Hospital Affiliated to Wenzhou Medical University, Yiwu 322000, PR China.",Long-Wang,Chen,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, PR China.",Guang-Liang,Hong,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, PR China.",Guang-Ju,Zhao,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, PR China. Electronic address: zgj_0523@126.com.",Zhong-Qiu,Lu,"Emergency Intensive Care Unit, Emergency Department, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, PR China. Electronic address: lzq_640815@163.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forecasting intracranial hypertension using multi-scale waveform metrics,05,02,2020,Physiological measurement,41,1,1361-6579,Matthias,Hüser,"Biomedical Informatics Group, Institute of Machine Learning, Department of Computer Science, ETH Zürich, 8092 Zürich, Switzerland.",Adrian,Kündig,,Walter,Karlen,,Valeria,De Luca,,Martin,Jaggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red blood cell distribution width as a predictor of 28-day mortality in critically ill patients with alcohol use disorder,16,11,2020,"Alcoholism, clinical and experimental research",44,12,1530-0277,Lin,Liao,"From the, School of Medicine, Guangxi University, Nanning, China.",Liao,Pinhu,"From the, School of Medicine, Guangxi University, Nanning, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fluctuations of driving pressure during mechanical ventilation indicates elevated central venous pressure and poor outcomes,25,11,2020,Pulmonary circulation,10,4,2045-8932,Jia-Yu,Mao,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Dong-Kai,Li,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Xin,Ding,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Hong-Min,Zhang,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Yun,Long,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Xiao-Ting,Wang,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",Da-Wei,Liu,"Department of Critical Care Medicine, Peking Union Medical College Hospital, Peking Union Medical College, Chinese Academy of Medical Sciences, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"medextractr: a targeted, customizable approach to medication extraction from electronic health records",01,03,2020,Journal of the American Medical Informatics Association : JAMIA,27,3,1527-974X,Hannah L,Weeks,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Cole,Beck,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Elizabeth,McNeer,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Michael L,Williams,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Cosmin A,Bejan,"Department of Biomedical Informatics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Joshua C,Denny,"Department of Biomedical Informatics, Department of Medicine, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",Leena,Choi,"Department of Biostatistics, Vanderbilt University Medical Center, Nashville, Tennessee, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comparison of four scoring systems for predicting icu mortality in patients with sepsis,30,04,2020,Nan fang yi ke da xue xue bao = Journal of Southern Medical University,40,4,1673-4254,Chang,Hu,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan 430071, China.",Bo,Hu,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan 430071, China.",Zhifeng,Li,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan 430071, China.",Xiao,Yang,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan 430071, China.",Huimin,Song,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan 430071, China.",Jianguo,Li,"Department of Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan 430071, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
platelets as a prognostic marker for sepsis: a cohort study from the mimic-iii database,06,11,2020,Medicine,99,45,1536-5964,Lina,Zhao,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Lijiao,Zhao,"Department of Pharmaceutical Engineering, Inner Mongolia Agricultural University, Hohhot.",Yun Ying,Wang,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Fei,Yang,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Zhuang,Chen,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Qing,Yu,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Hui,Shi,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Shiying,Huang,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Xiaoli,Zhao,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Limei,Xiu,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Xiaolu,Li,"Department of Critical Care Medicine, Chifeng Municipal Hospital, Inner Mongolia.",Yun,Li,"Department of Anesthesiology Medicine, Chifeng Municipal Hospital, Inner Mongolia, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
using machine learning to predict hyperchloremia in critically ill patients,06,02,2020,Proceedings. IEEE International Conference on Bioinformatics and Biomedicine,2019,,2156-1125,Pete,Yeh,"Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Yiheng,Pan,"Dept. of Elect. Eng. and Comp. Sci., Northwestern University, Evanston, IL, USA.",L Nelson,Sanchez-Pinto,"Depts. of Pediatrics (Critical Care) and Preventive, Medicine (Health & Biomedical Informatics), Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",Yuan,Luo,"Dept. of Preventive Medicine, (Health & Biomedical Informatics), Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anion gap was associated with inhospital mortality and adverse clinical outcomes of coronary care unit patients,27,08,2020,BioMed research international,2020,,2314-6141,Tienan,Sun,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Chenghui,Cai,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Hua,Shen,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Jiaqi,Yang,"Beijing Institute of Heart, Lung and Blood Vessel Disease, Beijing, China.",Qianyun,Guo,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Jingrui,Zhang,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Biyang,Zhang,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Yaodong,Ding,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",Yujie,Zhou,"Beijing Anzhen Hospital Affiliated to Capital Medical University, Beijing, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dynamic survival prediction in intensive care units from heterogeneous time series without the need for variable selection or curation,17,12,2020,Scientific reports,10,1,2045-2322,Jacob,Deasy,"Computer Laboratory, University of Cambridge, William Gates Building, 15 JJ Thomson Ave, Cambridge, CB3 0FD, UK. jd645@cam.ac.uk.",Pietro,Liò,"Computer Laboratory, University of Cambridge, William Gates Building, 15 JJ Thomson Ave, Cambridge, CB3 0FD, UK.",Ari,Ercole,"Division of Anaesthesia, Addenbrooke's Hospital, University of Cambridge, Hills Road, Cambridge, CB2 0QQ, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association of coagulation indicators with in-hospital mortality and 1-year mortality of patients with sepsis at icu admissions: a retrospective cohort study,07,02,2020,Clinica chimica acta; international journal of clinical chemistry,504,,1873-3492,Rui,Zheng,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, China.",Hao,Pan,"Department of Orthopedics, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, China.",Jun-Feng,Wang,"Department of Intensive Care Unit, Yiwu Hospital Affiliated to Wenzhou Medical University, Yiwu 322000, China.",Xue-Shu,Yu,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, China.",Zhi-Qiang,Chen,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, China.",Jing-Ye,Pan,"Department of Intensive Care Unit, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou 325000, China. Electronic address: wmupanjingye@126.com.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-time cuffless continuous blood pressure estimation using deep learning model,30,09,2020,"Sensors (Basel, Switzerland)",20,19,1424-8220,Yung-Hui,Li,"Department of Computer Science and Information Engineering, National Central University, Taoyuan 32001, Taiwan.",Latifa Nabila,Harfiya,"Department of Computer Science and Information Engineering, National Central University, Taoyuan 32001, Taiwan.",Kartika,Purwandari,"Department of Computer Science and Information Engineering, National Central University, Taoyuan 32001, Taiwan.",Yue-Der,Lin,"Department of Automatic Control Engineering, Feng Chia University, Taichung 40724, Taiwan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a customizable deep learning model for nosocomial risk prediction from critical care notes with indirect supervision,01,04,2020,Journal of the American Medical Informatics Association : JAMIA,27,4,1527-974X,Travis R,Goodwin,"Lister Hill National Center for Biomedical Communications, US National Library of Medicine, National Institutes of Health, Bethesda, Maryland, USA.",Dina,Demner-Fushman,"Lister Hill National Center for Biomedical Communications, US National Library of Medicine, National Institutes of Health, Bethesda, Maryland, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generating sequential electronic health records using dual adversarial autoencoder,01,07,2020,Journal of the American Medical Informatics Association : JAMIA,27,9,1527-974X,Dongha,Lee,"Department of Computer Science and Engineering, Pohang University of Science and Technology, Pohang, South Korea.",Hwanjo,Yu,"Department of Computer Science and Engineering, Pohang University of Science and Technology, Pohang, South Korea.",Xiaoqian,Jiang,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Deevakar,Rogith,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Meghana,Gudala,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Mubeen,Tejani,"School of Biomedical Informatics, University of Texas Health Science Center at Houston, Houston, Texas, USA.",Qiuchen,Zhang,"Department of Computer Science, Emory University, Atlanta, Georgia, USA.",Li,Xiong,"Department of Computer Science, Emory University, Atlanta, Georgia, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
