PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36059892","Subpopulation-specific machine learning prognosis for underrepresented patients with double prioritized bias correction","Afrose S, Song W, Nemeroff CB, Lu C, Yao DD.","Commun Med (Lond). 2022 Sep 1;2:111. doi: 10.1038/s43856-022-00165-w. eCollection 2022.","Afrose S","Commun Med (Lond)","2022","2022/09/05","PMC9436942","","10.1038/s43856-022-00165-w"
"36059447","Association of longitudinal platelet count trajectory with ICU mortality: A multi-cohort study","Chen J, Gao X, Shen S, Xu J, Sun Z, Lin R, Dai Z, Su L, Christiani DC, Chen F, Zhang R, Wei Y.","Front Immunol. 2022 Aug 19;13:936662. doi: 10.3389/fimmu.2022.936662. eCollection 2022.","Chen J","Front Immunol","2022","2022/09/05","PMC9437551","","10.3389/fimmu.2022.936662"
"36052315","Computational approaches to alleviate alarm fatigue in intensive care medicine: A systematic literature review","Chromik J, Klopfenstein SAI, Pfitzner B, Sinno ZC, Arnrich B, Balzer F, Poncette AS.","Front Digit Health. 2022 Aug 16;4:843747. doi: 10.3389/fdgth.2022.843747. eCollection 2022.","Chromik J","Front Digit Health","2022","2022/09/02","PMC9424650","","10.3389/fdgth.2022.843747"
"36050787","Challenges and opportunities for mining adverse drug reactions: perspectives from pharma, regulatory agencies, healthcare providers and consumers","Gonzalez-Hernandez G, Krallinger M, Muñoz M, Rodriguez-Esteban R, Uzuner Ö, Hirschman L.","Database (Oxford). 2022 Sep 2;2022:baac071. doi: 10.1093/database/baac071.","Gonzalez-Hernandez G","Database (Oxford)","2022","2022/09/01","PMC9436770","","10.1093/database/baac071"
"36034992","Effect of transthoracic echocardiography on short-term outcomes in patients with acute kidney injury in the intensive care unit: a retrospective cohort study based on the MIMIC-III database","Liu C, Wang S, Wang X.","Ann Transl Med. 2022 Aug;10(15):826. doi: 10.21037/atm-22-3158.","Liu C","Ann Transl Med","2022","2022/08/29","PMC9403917","","10.21037/atm-22-3158"
"36033629","Development and validation of a nomogram to predict the 30-day mortality risk of patients with intracerebral hemorrhage","Zou J, Chen H, Liu C, Cai Z, Yang J, Zhang Y, Li S, Lin H, Tan M.","Front Neurosci. 2022 Aug 10;16:942100. doi: 10.3389/fnins.2022.942100. eCollection 2022.","Zou J","Front Neurosci","2022","2022/08/29","PMC9400715","","10.3389/fnins.2022.942100"
"36028750","External validation of the hospital frailty risk score among older adults receiving mechanical ventilation","Sy E, Kassir S, Mailman JF, Sy SL.","Sci Rep. 2022 Aug 26;12(1):14621. doi: 10.1038/s41598-022-18970-7.","Sy E","Sci Rep","2022","2022/08/26","PMC9418158","","10.1038/s41598-022-18970-7"
"36017092","Base excess is associated with the risk of all-cause mortality in critically ill patients with acute myocardial infarction","Luo C, Duan Z, Zheng T, Li Q, Wang D, Wang B, Gao P, Han D, Tian G.","Front Cardiovasc Med. 2022 Aug 9;9:942485. doi: 10.3389/fcvm.2022.942485. eCollection 2022.","Luo C","Front Cardiovasc Med","2022","2022/08/26","PMC9396255","","10.3389/fcvm.2022.942485"
"36016902","Association Between Wait Time of Central Venous Pressure Measurement and Outcomes in Critical Patients With Acute Kidney Injury: A Retrospective Cohort Study","Yang Q, Chen W, Wen Y, Zheng J, Chen J, Yu S, Chen X, Chen W, Xiong X, Wen D, Zhang Z.","Front Public Health. 2022 Aug 9;10:893683. doi: 10.3389/fpubh.2022.893683. eCollection 2022.","Yang Q","Front Public Health","2022","2022/08/26","PMC9395608","","10.3389/fpubh.2022.893683"
"36015865","Enabling Timely Medical Intervention by Exploring Health-Related Multivariate Time Series with a Hybrid Attentive Model","Xie J, Wang Z, Yu Z, Guo B.","Sensors (Basel). 2022 Aug 15;22(16):6104. doi: 10.3390/s22166104.","Xie J","Sensors (Basel)","2022","2022/08/26","PMC9414519","","10.3390/s22166104"
"36006560","Application of Machine Learning for Clinical Subphenotype Identification in Sepsis","Hu C, Li Y, Wang F, Peng Z.","Infect Dis Ther. 2022 Oct;11(5):1949-1964. doi: 10.1007/s40121-022-00684-y. Epub 2022 Aug 25.","Hu C","Infect Dis Ther","2022","2022/08/25","PMC9617989","","10.1007/s40121-022-00684-y"
"36005051","Real-Time Cuffless Continuous Blood Pressure Estimation Using 1D Squeeze U-Net Model: A Progress toward mHealth","Athaya T, Choi S.","Biosensors (Basel). 2022 Aug 18;12(8):655. doi: 10.3390/bios12080655.","Athaya T","Biosensors (Basel)","2022","2022/08/25","PMC9405546","","10.3390/bios12080655"
"36004994","A Computational Modeling and Simulation Workflow to Investigate the Impact of Patient-Specific and Device Factors on Hemodynamic Measurements from Non-Invasive Photoplethysmography","Fine J, McShane MJ, Coté GL, Scully CG.","Biosensors (Basel). 2022 Aug 4;12(8):598. doi: 10.3390/bios12080598.","Fine J","Biosensors (Basel)","2022","2022/08/25","PMC9405581","","10.3390/bios12080598"
"36001363","Predicting Abnormalities in Laboratory Values of Patients in the Intensive Care Unit Using Different Deep Learning Models: Comparative Study","Ayad A, Hallawa A, Peine A, Martin L, Fazlic LB, Dartmann G, Marx G, Schmeink A.","JMIR Med Inform. 2022 Aug 24;10(8):e37658. doi: 10.2196/37658.","Ayad A","JMIR Med Inform","2022","2022/08/24","PMC9453586","","10.2196/37658"
"35998640","OARD: Open annotations for rare diseases and their phenotypes based on real-world data","Liu C, Ta CN, Havrilla JM, Nestor JG, Spotnitz ME, Geneslaw AS, Hu Y, Chung WK, Wang K, Weng C.","Am J Hum Genet. 2022 Sep 1;109(9):1591-1604. doi: 10.1016/j.ajhg.2022.08.002. Epub 2022 Aug 22.","Liu C","Am J Hum Genet","2022","2022/08/23","PMC9502051","","10.1016/j.ajhg.2022.08.002"
"35984701","Exploiting Missing Value Patterns for a Backdoor Attack on Machine Learning Models of Electronic Health Records: Development and Validation Study","Joe B, Park Y, Hamm J, Shin I, Lee J.","JMIR Med Inform. 2022 Aug 19;10(8):e38440. doi: 10.2196/38440.","Joe B","JMIR Med Inform","2022","2022/08/19","PMC9440413","","10.2196/38440"
"35981230","Identifying the Perceived Severity of Patient-Generated Telemedical Queries Regarding COVID: Developing and Evaluating a Transfer Learning-Based Solution","Gatto J, Seegmiller P, Johnston G, Preum SM.","JMIR Med Inform. 2022 Sep 2;10(9):e37770. doi: 10.2196/37770.","Gatto J","JMIR Med Inform","2022","2022/08/18","PMC9446665","","10.2196/37770"
"35969441","State-of-the-Art Deep Learning Methods on Electrocardiogram Data: Systematic Review","Petmezas G, Stefanopoulos L, Kilintzis V, Tzavelis A, Rogers JA, Katsaggelos AK, Maglaveras N.","JMIR Med Inform. 2022 Aug 15;10(8):e38454. doi: 10.2196/38454.","Petmezas G","JMIR Med Inform","2022","2022/08/15","PMC9425174","","10.2196/38454"
"35957862","A prediction and interpretation machine learning framework of mortality risk among severe infection patients with pseudomonas aeruginosa","Cui C, Mu F, Tang M, Lin R, Wang M, Zhao X, Guan Y, Wang J.","Front Med (Lausanne). 2022 Jul 25;9:942356. doi: 10.3389/fmed.2022.942356. eCollection 2022.","Cui C","Front Med (Lausanne)","2022","2022/08/12","PMC9358029","","10.3389/fmed.2022.942356"
"35946481","Interaction of hemoglobin, transfusion, and acute kidney injury in patients undergoing cardiopulmonary bypass: a group-based trajectory analysis","Cao L, Ru W, Hu C, Shen Y.","Ren Fail. 2022 Dec;44(1):1368-1375. doi: 10.1080/0886022X.2022.2108840.","Cao L","Ren Fail","2022","2022/08/10","PMC9373743","","10.1080/0886022X.2022.2108840"
"35945553","Development and validation of a prognostic nomogram among patients with acute exacerbation of chronic obstructive pulmonary disease in intensive care unit","Peng JC, Gong WW, Wu Y, Yan TY, Jiang XY.","BMC Pulm Med. 2022 Aug 9;22(1):306. doi: 10.1186/s12890-022-02100-0.","Peng JC","BMC Pulm Med","2022","2022/08/09","PMC9364535","","10.1186/s12890-022-02100-0"
"35943079","Artificial Intelligence in Healthcare Competition (TEKNOFEST-2021): Stroke Data Set","Koç U, Akçapınar Sezer E, Özkaya YA, Yarbay Y, Taydaş O, Ayyıldız VA, Kızıloğlu HA, Kesimal U, Çankaya İ, Beşler MS, Karakaş E, Karademir F, Sebik NB, Bahadır M, Sezer Ö, Yeşilyurt B, Varlı S, Akdoğan E, Ülgü MM, Birinci Ş.","Eurasian J Med. 2022 Oct;54(3):248-258. doi: 10.5152/eurasianjmed.2022.22096.","Koç U","Eurasian J Med","2022","2022/08/09","PMC9797774","","10.5152/eurasianjmed.2022.22096"
"35942685","The Association Between High CHA(2)DS(2)-VASc Scores and Short and Long-Term Mortality for Coronary Care Unit Patients","Cheng L, Kang S, Lin L, Wang H.","Clin Appl Thromb Hemost. 2022 Jan-Dec;28:10760296221117969. doi: 10.1177/10760296221117969.","Cheng L","Clin Appl Thromb Hemost","2022","2022/08/09","PMC9373173","","10.1177/10760296221117969"
"35935348","Evaluation of the neonatal sequential organ failure assessment and mortality risk in neonates with respiratory distress syndrome: A retrospective cohort study","Shi S, Guo J, Fu M, Liao L, Tu J, Xiong J, Liao Q, Chen W, Chen K, Liao Y.","Front Pediatr. 2022 Jul 22;10:911444. doi: 10.3389/fped.2022.911444. eCollection 2022.","Shi S","Front Pediatr","2022","2022/08/08","PMC9352873","","10.3389/fped.2022.911444"
"35933465","Development and usage of an anesthesia data warehouse: lessons learnt from a 10-year project","Lamer A, Moussa MD, Marcilly R, Logier R, Vallet B, Tavernier B.","J Clin Monit Comput. 2023 Apr;37(2):461-472. doi: 10.1007/s10877-022-00898-y. Epub 2022 Aug 6.","Lamer A","J Clin Monit Comput","2023","2022/08/06","PMC10068662","","10.1007/s10877-022-00898-y"
"35932009","Time-varying intensity of oxygen exposure is associated with mortality in critically ill patients with mechanical ventilation","Zhu Z, Zhou M, Wei Y, Chen H.","Crit Care. 2022 Aug 5;26(1):239. doi: 10.1186/s13054-022-04114-w.","Zhu Z","Crit Care","2022","2022/08/05","PMC9356484","","10.1186/s13054-022-04114-w"
"35927612","A comparison of statistical methods for modeling count data with an application to hospital length of stay","Fernandez GA, Vatcheva KP.","BMC Med Res Methodol. 2022 Aug 4;22(1):211. doi: 10.1186/s12874-022-01685-8.","Fernandez GA","BMC Med Res Methodol","2022","2022/08/04","PMC9351158","","10.1186/s12874-022-01685-8"
"35923376","RadBERT: Adapting Transformer-based Language Models to Radiology","Yan A, McAuley J, Lu X, Du J, Chang EY, Gentili A, Hsu CN.","Radiol Artif Intell. 2022 Jun 15;4(4):e210258. doi: 10.1148/ryai.210258. eCollection 2022 Jul.","Yan A","Radiol Artif Intell","2022","2022/08/04","PMC9344353","","10.1148/ryai.210258"
"35923088","A scoping review of publicly available language tasks in clinical natural language processing","Gao Y, Dligach D, Christensen L, Tesch S, Laffin R, Xu D, Miller T, Uzuner O, Churpek MM, Afshar M.","J Am Med Inform Assoc. 2022 Sep 12;29(10):1797-1806. doi: 10.1093/jamia/ocac127.","Gao Y","J Am Med Inform Assoc","2022","2022/08/04","PMC9471718","","10.1093/jamia/ocac127"
"35920306","In with the old, in with the new: machine learning for time to event biomedical research","Danciu I, Agasthya G, Tate JP, Chandra-Shekar M, Goethert I, Ovchinnikova OS, McMahon BH, Justice AC.","J Am Med Inform Assoc. 2022 Sep 12;29(10):1737-1743. doi: 10.1093/jamia/ocac106.","Danciu I","J Am Med Inform Assoc","2022","2022/08/03","PMC9471708","","10.1093/jamia/ocac106"
"35911534","Systemic Inflammation Response Index Is a Promising Prognostic Marker in Elderly Patients With Heart Failure: A Retrospective Cohort Study","Wang X, Ni Q, Wang J, Wu S, Chen P, Xing D.","Front Cardiovasc Med. 2022 Jul 14;9:871031. doi: 10.3389/fcvm.2022.871031. eCollection 2022.","Wang X","Front Cardiovasc Med","2022","2022/08/01","PMC9330028","","10.3389/fcvm.2022.871031"
"35909580","Influence of the Driving Pressure on Mortality in ARDS Patients with or without Abdominal Obesity: A Retrospective Cohort Study","Li S, Chen B, Tong C.","Contrast Media Mol Imaging. 2022 Jul 15;2022:1219666. doi: 10.1155/2022/1219666. eCollection 2022.","Li S","Contrast Media Mol Imaging","2022","2022/08/01","PMC9307407","","10.1155/2022/1219666"
"35903118","Association Between High Serum Anion Gap and All-Cause Mortality in Non-Traumatic Subarachnoid Hemorrhage: A Retrospective Analysis of the MIMIC-IV Database","Zhong C, Ye M, Hu L, Liu J.","Front Neurol. 2022 Jul 12;13:922099. doi: 10.3389/fneur.2022.922099. eCollection 2022.","Zhong C","Front Neurol","2022","2022/07/29","PMC9321397","","10.3389/fneur.2022.922099"
"35887895","Association between Wait Time for Transthoracic Echocardiography and 28-Day Mortality in Patients with Septic Shock: A Cohort Study","Zheng J, Yang Q, Kong T, Chen X, Wang R, Huo J, Huang W, Wen D, Xiong X, Zhang Z.","J Clin Med. 2022 Jul 16;11(14):4131. doi: 10.3390/jcm11144131.","Zheng J","J Clin Med","2022","2022/07/27","PMC9321017","","10.3390/jcm11144131"
"35887742","Prognostic Value of Systemic Immune-Inflammation Index among Critically Ill Patients with Acute Kidney Injury: A Retrospective Cohort Study","Jia L, Li C, Bi X, Wei F, Meng J, Sun G, Yu H, Dong H, Li B, Cao Y, Wang L, Jiang A.","J Clin Med. 2022 Jul 8;11(14):3978. doi: 10.3390/jcm11143978.","Jia L","J Clin Med","2022","2022/07/27","PMC9319546","","10.3390/jcm11143978"
"35887602","Prediction of All-Cause Mortality Based on Stress/Rest Myocardial Perfusion Imaging (MPI) Using Deep Learning: A Comparison between Image and Frequency Spectra as Input","Cheng DC, Hsieh TC, Hsu YJ, Lai YC, Yen KY, Wang CCN, Kao CH.","J Pers Med. 2022 Jul 5;12(7):1105. doi: 10.3390/jpm12071105.","Cheng DC","J Pers Med","2022","2022/07/27","PMC9322556","","10.3390/jpm12071105"
"35875189","An approach for open multivariate analysis of integrated clinical and environmental exposures data","Fecho K, Haaland P, Krishnamurthy A, Lan B, Ramsey SA, Schmitt PL, Sharma P, Sinha M, Xu H.","Inform Med Unlocked. 2021;26:100733. doi: 10.1016/j.imu.2021.100733. Epub 2021 Sep 20.","Fecho K","Inform Med Unlocked","2021","2022/07/25","PMC9302917","NIHMS1818717","10.1016/j.imu.2021.100733"
"35873900","Improving the Accuracy of Progress Indication for Constructing Deep Learning Models","Dong Q, Zhang X, Luo G.","IEEE Access. 2022;10:63754-63781. doi: 10.1109/access.2022.3181493. Epub 2022 Jun 8.","Dong Q","IEEE Access","2022","2022/07/25","PMC9302923","NIHMS1817767","10.1109/access.2022.3181493"
"35868844","Titration of Ventilator Settings to Target Driving Pressure and Mechanical Power","Kassis EB, Hu S, Lu M, Johnson A, Bose S, Schaefer MS, Talmor D, Lehman LH, Shahn Z.","Respir Care. 2022 Jul 22;68(2):199-207. doi: 10.4187/respcare.10258. Online ahead of print.","Kassis EB","Respir Care","2022","2022/07/22","PMC9994280","","10.4187/respcare.10258"
"35853440","Detecting beats in the photoplethysmogram: benchmarking open-source algorithms","Charlton PH, Kotzen K, Mejía-Mejía E, Aston PJ, Budidha K, Mant J, Pettit C, Behar JA, Kyriacou PA.","Physiol Meas. 2022 Aug 19;43(8):085007. doi: 10.1088/1361-6579/ac826d.","Charlton PH","Physiol Meas","2022","2022/07/19","PMC9393905","","10.1088/1361-6579/ac826d"
"35851286","Assuring the safety of AI-based clinical decision support systems: a case study of the AI Clinician for sepsis treatment","Festor P, Jia Y, Gordon AC, Faisal AA, Habli I, Komorowski M.","BMJ Health Care Inform. 2022 Jul;29(1):e100549. doi: 10.1136/bmjhci-2022-100549.","Festor P","BMJ Health Care Inform","2022","2022/07/19","PMC9289024","","10.1136/bmjhci-2022-100549"
"35850629","The association between blood albumin level and cardiovascular complications and mortality risk in ICU patients with CKD","Huang F, Fan J, Wan X, Liu H, Shi Y, Shu H, Liu Y, Lu T, Gong Z, Gu L.","BMC Cardiovasc Disord. 2022 Jul 18;22(1):322. doi: 10.1186/s12872-022-02763-x.","Huang F","BMC Cardiovasc Disord","2022","2022/07/19","PMC9295487","","10.1186/s12872-022-02763-x"
"35850582","The relationship between hematocrit and serum albumin levels difference and mortality in elderly sepsis patients in intensive care units-a retrospective study based on two large database","Wang Z, Zhang L, Li S, Xu F, Han D, Wang H, Huang T, Yin H, Lyu J.","BMC Infect Dis. 2022 Jul 18;22(1):629. doi: 10.1186/s12879-022-07609-7.","Wang Z","BMC Infect Dis","2022","2022/07/19","PMC9295343","","10.1186/s12879-022-07609-7"
"35845515","A prediction model with measured sentiment scores for the risk of in-hospital mortality in acute pancreatitis: a retrospective cohort study","Liu Z, Yang Y, Song H, Luo J.","Ann Transl Med. 2022 Jun;10(12):676. doi: 10.21037/atm-22-1613.","Liu Z","Ann Transl Med","2022","2022/07/18","PMC9279801","","10.21037/atm-22-1613"
"35841231","A robust approach for electronic health record-based case-control studies with contaminated case pools","Dai G, Ma Y, Hasler J, Chen J, Carroll RJ.","Biometrics. 2023 Sep;79(3):2023-2035. doi: 10.1111/biom.13721. Epub 2022 Jul 22.","Dai G","Biometrics","2023","2022/07/16","PMC9841064","NIHMS1823653","10.1111/biom.13721"
"35836825","Prediction Models for One-Year Survival of Adult Patients with Acute Kidney Injury: A Longitudinal Study Based on the Data from the Medical Information Mart for Intensive Care III Database","Zhou L, Chu L, Peng J, Yin S, Yu Y.","Evid Based Complement Alternat Med. 2022 Jul 5;2022:5902907. doi: 10.1155/2022/5902907. eCollection 2022.","Zhou L","Evid Based Complement Alternat Med","2022","2022/07/15","PMC9276484","","10.1155/2022/5902907"
"35836294","External validation of a machine learning model to predict hemodynamic instability in intensive care unit","Dung-Hung C, Cong T, Zeyu J, Yu-Shan OY, Yung-Yan L.","Crit Care. 2022 Jul 14;26(1):215. doi: 10.1186/s13054-022-04088-9.","Dung-Hung C","Crit Care","2022","2022/07/14","PMC9281065","","10.1186/s13054-022-04088-9"
"35835943","Explainable Machine-Learning Model for Prediction of In-Hospital Mortality in Septic Patients Requiring Intensive Care Unit Readmission","Hu C, Li L, Li Y, Wang F, Hu B, Peng Z.","Infect Dis Ther. 2022 Aug;11(4):1695-1713. doi: 10.1007/s40121-022-00671-3. Epub 2022 Jul 14.","Hu C","Infect Dis Ther","2022","2022/07/14","PMC9282631","","10.1007/s40121-022-00671-3"
"35832588","Machine Learning-Based Systems for the Anticipation of Adverse Events After Pediatric Cardiac Surgery","Garcia-Canadilla P, Isabel-Roquero A, Aurensanz-Clemente E, Valls-Esteve A, Miguel FA, Ormazabal D, Llanos F, Sanchez-de-Toledo J.","Front Pediatr. 2022 Jun 27;10:930913. doi: 10.3389/fped.2022.930913. eCollection 2022.","Garcia-Canadilla P","Front Pediatr","2022","2022/07/14","PMC9271800","","10.3389/fped.2022.930913"
"35820835","Development and validation of a clinical risk model to predict the hospital mortality in ventilated patients with acute respiratory distress syndrome: a population-based study","Ye W, Li R, Liang H, Huang Y, Xu Y, Li Y, Ou L, Mao P, Liu X, Li Y.","BMC Pulm Med. 2022 Jul 11;22(1):268. doi: 10.1186/s12890-022-02057-0.","Ye W","BMC Pulm Med","2022","2022/07/12","PMC9277886","","10.1186/s12890-022-02057-0"
"35816481","Using natural language processing to identify acute care patients who lack advance directives, decisional capacity, and surrogate decision makers","Song J, Topaz M, Landau AY, Klitzman R, Shang J, Stone P, McDonald M, Cohen B.","PLoS One. 2022 Jul 11;17(7):e0270220. doi: 10.1371/journal.pone.0270220. eCollection 2022.","Song J","PLoS One","2022","2022/07/11","PMC9273092","","10.1371/journal.pone.0270220"
"35813730","Impact of albumin infusion on prognosis of intensive care unit patients with congestive heart failure-hypoalbuminemia overlap: a retrospective cohort study","Li Z, Ling Y, Yuan X, Liu X, Huang W, Chen Q, Wang J, Chen Y, Xu M, Wu B.","J Thorac Dis. 2022 Jun;14(6):2235-2246. doi: 10.21037/jtd-22-648.","Li Z","J Thorac Dis","2022","2022/07/11","PMC9264072","","10.21037/jtd-22-648"
"35811026","Trustworthy assertion classification through prompting","Wang S, Tang L, Majety A, Rousseau JF, Shih G, Ding Y, Peng Y.","J Biomed Inform. 2022 Aug;132:104139. doi: 10.1016/j.jbi.2022.104139. Epub 2022 Jul 8.","Wang S","J Biomed Inform","2022","2022/07/10","PMC9378721","NIHMS1823665","10.1016/j.jbi.2022.104139"
"35808386","Diabetes Detection and Management through Photoplethysmographic and Electrocardiographic Signals Analysis: A Systematic Review","Zanelli S, Ammi M, Hallab M, El Yacoubi MA.","Sensors (Basel). 2022 Jun 29;22(13):4890. doi: 10.3390/s22134890.","Zanelli S","Sensors (Basel)","2022","2022/07/09","PMC9269150","","10.3390/s22134890"
"35806137","Outcome Prediction in Critically-Ill Patients with Venous Thromboembolism and/or Cancer Using Machine Learning Algorithms: External Validation and Comparison with Scoring Systems","Danilatou V, Nikolakakis S, Antonakaki D, Tzagkarakis C, Mavroidis D, Kostoulas T, Ioannidis S.","Int J Mol Sci. 2022 Jun 27;23(13):7132. doi: 10.3390/ijms23137132.","Danilatou V","Int J Mol Sci","2022","2022/07/09","PMC9266386","","10.3390/ijms23137132"
"35804386","Triglyceride-glucose index linked to all-cause mortality in critically ill patients: a cohort of 3026 patients","Liao Y, Zhang R, Shi S, Zhao Y, He Y, Liao L, Lin X, Guo Q, Wang Y, Chen L, Li W, Li S, Chen K, Fang Y.","Cardiovasc Diabetol. 2022 Jul 8;21(1):128. doi: 10.1186/s12933-022-01563-z.","Liao Y","Cardiovasc Diabetol","2022","2022/07/08","PMC9270811","","10.1186/s12933-022-01563-z"
"35799294","Classifying the lifestyle status for Alzheimer's disease from clinical notes using deep learning with weak supervision","Shen Z, Schutte D, Yi Y, Bompelli A, Yu F, Wang Y, Zhang R.","BMC Med Inform Decis Mak. 2022 Jul 7;22(Suppl 1):88. doi: 10.1186/s12911-022-01819-4.","Shen Z","BMC Med Inform Decis Mak","2022","2022/07/07","PMC9261217","","10.1186/s12911-022-01819-4"
"35799102","The prognostic value of admission lymphocyte-to-monocyte ratio in critically ill patients with acute myocardial infarction","Zhao Y, Hao C, Bo X, Lu Z, Qian H, Chen L.","BMC Cardiovasc Disord. 2022 Jul 7;22(1):308. doi: 10.1186/s12872-022-02745-z.","Zhao Y","BMC Cardiovasc Disord","2022","2022/07/07","PMC9264617","","10.1186/s12872-022-02745-z"
"35795360","U-Shaped Association Between Blood Pressure and Mortality Risk in ICU Patients With Atrial Fibrillation: The MIMIC-III Database","Shao Y, Hu J.","Front Cardiovasc Med. 2022 Jun 20;9:866260. doi: 10.3389/fcvm.2022.866260. eCollection 2022.","Shao Y","Front Cardiovasc Med","2022","2022/07/07","PMC9251341","","10.3389/fcvm.2022.866260"
"35794528","Exploring deep learning methods for recognizing rare diseases and their clinical manifestations from texts","Segura-Bedmar I, Camino-Perdones D, Guerrero-Aspizua S.","BMC Bioinformatics. 2022 Jul 6;23(1):263. doi: 10.1186/s12859-022-04810-y.","Segura-Bedmar I","BMC Bioinformatics","2022","2022/07/06","PMC9258216","","10.1186/s12859-022-04810-y"
"35788091","Risk assessment of ICU patients through deep learning technique: A big data approach","Huang X, Shan S, Khan YA, Salem S, Mohamed A, Attia EA.","J Glob Health. 2022 May 30;12:04044. doi: 10.7189/jogh.12.04044.","Huang X","J Glob Health","2022","2022/07/05","PMC9253858","","10.7189/jogh.12.04044"
"35786445","Sepsis subphenotyping based on organ dysfunction trajectory","Xu Z, Mao C, Su C, Zhang H, Siempos I, Torres LK, Pan D, Luo Y, Schenck EJ, Wang F.","Crit Care. 2022 Jul 3;26(1):197. doi: 10.1186/s13054-022-04071-4.","Xu Z","Crit Care","2022","2022/07/05","PMC9250715","","10.1186/s13054-022-04071-4"
"35781349","The obesity paradox for survivors of critically ill patients","Zhou D, Wang C, Lin Q, Li T.","Crit Care. 2022 Jul 3;26(1):198. doi: 10.1186/s13054-022-04074-1.","Zhou D","Crit Care","2022","2022/07/05","PMC9251913","","10.1186/s13054-022-04074-1"
"35773948","Comparing the variability of ingredient, strength, and dose form information from electronic prescriptions with RxNorm drug product descriptions","Lester CA, Flynn AJ, Marshall VD, Rochowiak S, Rowell B, Bagian JP.","J Am Med Inform Assoc. 2022 Aug 16;29(9):1471-1479. doi: 10.1093/jamia/ocac096.","Lester CA","J Am Med Inform Assoc","2022","2022/07/01","PMC9382370","","10.1093/jamia/ocac096"
"35769374","The Impact of Zinc Supplementation on Critically Ill Patients With Acute Kidney Injury: A Propensity Score Matching Analysis","Xia W, Li C, Zhao D, Xu L, Kuang M, Yao X, Hu H.","Front Nutr. 2022 Jun 13;9:894572. doi: 10.3389/fnut.2022.894572. eCollection 2022.","Xia W","Front Nutr","2022","2022/06/30","PMC9234667","","10.3389/fnut.2022.894572"
"35768950","Red cell distribution width is associated with short-term mortality in critically ill patients with heart failure","Zhang X, Wang Y, Chen N, Liu Y, Xiao J, Lin Z, Lu H, Ji X.","ESC Heart Fail. 2022 Oct;9(5):3210-3220. doi: 10.1002/ehf2.14023. Epub 2022 Jun 29.","Zhang X","ESC Heart Fail","2022","2022/06/30","PMC9715821","","10.1002/ehf2.14023"
"35765651","Application of interpretable machine learning for early prediction of prognosis in acute kidney injury","Hu C, Tan Q, Zhang Q, Li Y, Wang F, Zou X, Peng Z.","Comput Struct Biotechnol J. 2022 Jun 3;20:2861-2870. doi: 10.1016/j.csbj.2022.06.003. eCollection 2022.","Hu C","Comput Struct Biotechnol J","2022","2022/06/29","PMC9193404","","10.1016/j.csbj.2022.06.003"
"35752818","Early prediction of ventilator-associated pneumonia in critical care patients: a machine learning model","Liang Y, Zhu C, Tian C, Lin Q, Li Z, Li Z, Ni D, Ma X.","BMC Pulm Med. 2022 Jun 25;22(1):250. doi: 10.1186/s12890-022-02031-w.","Liang Y","BMC Pulm Med","2022","2022/06/25","PMC9233772","","10.1186/s12890-022-02031-w"
"35752780","Effects of transthoracic echocardiography on the prognosis of patients with acute respiratory distress syndrome: a propensity score matched analysis of the MIMIC-III database","Dong D, Wang Y, Wang C, Zong Y.","BMC Pulm Med. 2022 Jun 25;22(1):247. doi: 10.1186/s12890-022-02028-5.","Dong D","BMC Pulm Med","2022","2022/06/25","PMC9233371","","10.1186/s12890-022-02028-5"
"35751440","Development and validation of a deep learning model to predict the survival of patients in ICU","Tang H, Jin Z, Deng J, She Y, Zhong Y, Sun W, Ren Y, Cao N, Chen C.","J Am Med Inform Assoc. 2022 Aug 16;29(9):1567-1576. doi: 10.1093/jamia/ocac098.","Tang H","J Am Med Inform Assoc","2022","2022/06/25","PMC9382369","","10.1093/jamia/ocac098"
"35743653","Deep Learning Analysis of Polish Electronic Health Records for Diagnosis Prediction in Patients with Cardiovascular Diseases","Anetta K, Horak A, Wojakowski W, Wita K, Jadczyk T.","J Pers Med. 2022 May 25;12(6):869. doi: 10.3390/jpm12060869.","Anetta K","J Pers Med","2022","2022/06/24","PMC9225281","","10.3390/jpm12060869"
"35742138","Predicting the Mortality of ICU Patients by Topic Model with Machine-Learning Techniques","Chiu CC, Wu CM, Chien TN, Kao LJ, Qiu JT.","Healthcare (Basel). 2022 Jun 11;10(6):1087. doi: 10.3390/healthcare10061087.","Chiu CC","Healthcare (Basel)","2022","2022/06/24","PMC9222812","","10.3390/healthcare10061087"
"35742018","A Machine Learning Based Discharge Prediction of Cardiovascular Diseases Patients in Intensive Care Units","Karboub K, Tabaa M.","Healthcare (Basel). 2022 May 24;10(6):966. doi: 10.3390/healthcare10060966.","Karboub K","Healthcare (Basel)","2022","2022/06/24","PMC9222879","","10.3390/healthcare10060966"
"35735802","Perioperative Fluoroquinolone Treatment Deteriorates Prognosis Following Coronary Artery Bypass Grafting","Zhang M, Jian L, Min X, Li B, Cai X, Wang Z, Hu Z.","J Cardiovasc Dev Dis. 2022 May 28;9(6):173. doi: 10.3390/jcdd9060173.","Zhang M","J Cardiovasc Dev Dis","2022","2022/06/23","PMC9224777","","10.3390/jcdd9060173"
