Title,Publication Day,Publication Month,Publication Year,Journal Name,Journal Volume,Journal Issue,Journal ISSN,Author 1 First Name,Author 1 Last Name,Author 1 Affiliation,Author 2 First Name,Author 2 Last Name,Author 2 Affiliation,Author 3 First Name,Author 3 Last Name,Author 3 Affiliation,Author 4 First Name,Author 4 Last Name,Author 4 Affiliation,Author 5 First Name,Author 5 Last Name,Author 5 Affiliation,Author 6 First Name,Author 6 Last Name,Author 6 Affiliation,Author 7 First Name,Author 7 Last Name,Author 7 Affiliation,Author 8 First Name,Author 8 Last Name,Author 8 Affiliation,Author 9 First Name,Author 9 Last Name,Author 9 Affiliation,Author 10 First Name,Author 10 Last Name,Author 10 Affiliation,Author 11 First Name,Author 11 Last Name,Author 11 Affiliation,Author 12 First Name,Author 12 Last Name,Author 12 Affiliation,Author 13 First Name,Author 13 Last Name,Author 13 Affiliation,Author 14 First Name,Author 14 Last Name,Author 14 Affiliation,Author 15 First Name,Author 15 Last Name,Author 15 Affiliation,Author 16 First Name,Author 16 Last Name,Author 16 Affiliation,Author 17 First Name,Author 17 Last Name,Author 17 Affiliation,Publisher Name,Publisher Location,ISBN 1,ISBN 2,Author 18 First Name,Author 18 Last Name,Author 18 Affiliation,Author 19 First Name,Author 19 Last Name,Author 19 Affiliation,Collective Author 1,Author 20 First Name,Author 20 Last Name,Author 20 Affiliation,Author 21 First Name,Author 21 Last Name,Author 21 Affiliation,Author 22 First Name,Author 22 Last Name,Author 22 Affiliation,Author 23 First Name,Author 23 Last Name,Author 23 Affiliation,Author 24 First Name,Author 24 Last Name,Author 24 Affiliation,Author 25 First Name,Author 25 Last Name,Author 25 Affiliation,Author 26 First Name,Author 26 Last Name,Author 26 Affiliation,Author 27 First Name,Author 27 Last Name,Author 27 Affiliation,Author 28 First Name,Author 28 Last Name,Author 28 Affiliation,Author 29 First Name,Author 29 Last Name,Author 29 Affiliation,Author 30 First Name,Author 30 Last Name,Author 30 Affiliation,Author 31 First Name,Author 31 Last Name,Author 31 Affiliation,Author 32 First Name,Author 32 Last Name,Author 32 Affiliation,Author 33 First Name,Author 33 Last Name,Author 33 Affiliation
application of support vector machine in predicting in-hospital mortality risk of patients with acute kidney injury in icu,18,04,2018,Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,50,2,1671-167X,K,Lin,"Department of Epidemiology and Biostatistics, Peking University School of Public Health, Beijing 100191, China; Medical Informatics Center, Peking University, Beijing 100191, China.",J Q,Xie,"Department of Epidemiology and Biostatistics, Peking University School of Public Health, Beijing 100191, China; Medical Informatics Center, Peking University, Beijing 100191, China.",Y H,Hu,"Department of Epidemiology and Biostatistics, Peking University School of Public Health, Beijing 100191, China; Medical Informatics Center, Peking University, Beijing 100191, China.",G L,Kong,"Medical Informatics Center, Peking University, Beijing 100191, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biometric authentication using the ppg: a long-term feasibility study,11,05,2018,"Sensors (Basel, Switzerland)",18,5,1424-8220,Jorge,Sancho,"Aragón Institute of Engineering Research (I3A), University of Zaragoza, 50018 Zaragoza, Spain. jslarraz@unizar.es.",Álvaro,Alesanco,"Aragón Institute of Engineering Research (I3A), University of Zaragoza, 50018 Zaragoza, Spain. alesanco@unizar.es.",José,García,"Aragón Institute of Engineering Research (I3A), University of Zaragoza, 50018 Zaragoza, Spain. jogarmo@unizar.es.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predictive modeling in urgent care: a comparative study of machine learning approaches,04,06,2018,JAMIA open,1,1,2574-2531,Fengyi,Tang,"Department of Computer Science and Engineering, Michigan State University College of Engineering, East Lansing, Michigan, USA.",Cao,Xiao,"AI for Healthcare, IBM Research, Cambridge, Massachusetts, USA.",Fei,Wang,"Department of Healthcare Policy and Research, Weill Cornell Medical School Cornell University, New York, New York, USA.",Jiayu,Zhou,"Department of Computer Science and Engineering, Michigan State University College of Engineering, East Lansing, Michigan, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early-warning of ards using novelty detection and data fusion,04,10,2018,Computers in biology and medicine,102,,1879-0534,Aline,Taoum,"Laboratoire de Modélisation et Sûreté des Systèmes, Institut Charles Delaunay, Université de Technologies de Troyes, Troyes, France; Laboratory of Technology and Instrumentation for Health, Azm Platform for Research in Biotechnology and Its Applications, EDST, Lebanese University, Tripoli, Lebanon. Electronic address: aline.taoum@utt.fr.",Farah,Mourad-Chehade,"Laboratoire de Modélisation et Sûreté des Systèmes, Institut Charles Delaunay, Université de Technologies de Troyes, Troyes, France. Electronic address: farah.chehade@utt.fr.",Hassan,Amoud,"Laboratory of Technology and Instrumentation for Health, Azm Platform for Research in Biotechnology and Its Applications, EDST, Lebanese University, Tripoli, Lebanon. Electronic address: hassan.amoud@ul.edu.lb.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prevalence and nature of financial considerations documented in narrative clinical records in intensive care units,02,11,2018,JAMA network open,1,7,2574-3805,Deborah D,Gordon,"Mossavar-Rahmani Center for Business and Government, Harvard Kennedy School, Cambridge, Massachusetts.",Ihsaan,Patel,"Mossavar-Rahmani Center for Business and Government, Harvard Kennedy School, Cambridge, Massachusetts.",Amelia M,Pellegrini,"Center for Quantitative Health, Division of Clinical Research and Center for Genomic Medicine, Massachusetts General Hospital, Boston.",Roy H,Perlis,"Center for Quantitative Health, Division of Clinical Research and Center for Genomic Medicine, Massachusetts General Hospital, Boston.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early biliary drainage is associated with favourable outcomes in critically-ill patients with acute cholangitis,26,03,2018,Przeglad gastroenterologiczny,13,1,1895-5770,Mohammed,Aboelsoud,"Department of Medicine, Memorial Hospital of Rhode Island, Alpert Medical School of Brown University, Providence, USA.",Osama,Siddique,"Department of Medicine, Memorial Hospital of Rhode Island, Alpert Medical School of Brown University, Providence, USA.",Alexander,Morales,"Department of Medicine, Memorial Hospital of Rhode Island, Alpert Medical School of Brown University, Providence, USA.",Young,Seol,"Department of Medicine, Memorial Hospital of Rhode Island, Alpert Medical School of Brown University, Providence, USA.",Mazen,Al-Qadi,"Department of Medicine, Memorial Hospital of Rhode Island, Alpert Medical School of Brown University, Providence, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predicting icu readmission using grouped physiological and medication trends,10,09,2018,Artificial intelligence in medicine,95,,1873-2860,Ye,Xue,"Department of Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA. Electronic address: ye@u.northwestern.edu.",Diego,Klabjan,"Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, IL, USA. Electronic address: d-klabjan@northwestern.edu.",Yuan,Luo,"Department of Preventive Medicine, Northwestern University, Chicago, IL, USA. Electronic address: yuan.luo@northwestern.edu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
external validation and improvement of life score as a prediction tool in critically ill cirrhosis patients,31,07,2018,Hepatology research : the official journal of the Japan Society of Hepatology,48,11,1386-6346,Shuangzhe,Yao,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Tianjin, China.",Xihui,Jiang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Tianjin, China.",Chao,Sun,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Tianjin, China.",Zhongqing,Zheng,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Tianjin, China.",Bangmao,Wang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Tianjin, China.",Tao,Wang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Tianjin, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transthoracic echocardiography and mortality in sepsis: analysis of the mimic-iii database,28,05,2018,Intensive care medicine,44,6,1432-1238,Mengling,Feng,"Saw Swee Hock School of Public Health, National University Health System, National University of Singapore, Singapore, Singapore.",Jakob I,McSparron,"Division of Pulmonary and Critical Care Medicine, University of Michigan, Ann Arbor, USA. jmcsparr@med.umich.edu.",Dang Trung,Kien,"Saw Swee Hock School of Public Health, National University Health System, National University of Singapore, Singapore, Singapore.",David J,Stone,"Departments of Anesthesiology and Neurosurgery, University of Virginia School of Medicine, Charlottesville, USA.",David H,Roberts,"Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, USA.",Richard M,Schwartzstein,"Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, USA.",Antoine,Vieillard-Baron,"Hospital Ambroise Paré, Assistance Publique-Hôpitaux de Paris, Boulogne, France.",Leo Anthony,Celi,"Division of Pulmonary, Critical Care and Sleep Medicine, Beth Israel Deaconess Medical Center, Boston, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big data and machine learning in critical care: opportunities for collaborative research,02,08,2018,Medicina intensiva,43,1,2173-5727,,,,Antonio,Núñez Reiz,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España. Electronic address: anunezreiz@gmail.com.",Fernando,Martínez Sagasti,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Manuel,Álvarez González,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Antonio,Blesa Malpica,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Juan Carlos,Martín Benítez,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Mercedes,Nieto Cabrera,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Ángela,Del Pino Ramírez,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",José Miguel,Gil Perdomo,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Jesús,Prada Alonso,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España.",Leo Anthony,Celi,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Miguel Ángel,Armengol de la Hoz,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States; Division of Clinical Informatics, Department of Medicine, Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States; Harvard Medical School, Boston, Massachusetts, United States; Biomedical Engineering and Telemedicine Group, Biomedical Technology Centre CTB, ETSI Telecomunicación, Universidad Politécnica de Madrid, Madrid, Spain.",Rodrigo,Deliberato,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Kenneth,Paik,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Tom,Pollard,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Jesse,Raffa,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",Felipe,Torres,"MIT Critical Data, Laboratory for Computational Physiology, Harvard-MIT Health Sciences & Technology, MIT, Cambridge, Massachusetts, United States.",,,,,Julio,Mayol,"Department of Surgery, Hospital Clinico San Carlos de Madrid, Instituto de Investigación Sanitaria San Carlos, Universidad Complutense de Madrid, Madrid, Spain.",Joan,Chafer,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Organizing Committee of the Madrid 2017 Critical Care Datathon,Arturo,González Ferrer,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Ángel,Rey,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Henar,González Luengo,"Unidad de Innovación, Hospital Clínico San Carlos, Instituto de Investigación Sanitaria del Hospital Clínico San Carlos (IdISSC), Madrid, Spain.",Giuseppe,Fico,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Ivana,Lombroni,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Liss,Hernandez,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Laura,López,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",Beatriz,Merino,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",María Fernanda,Cabrera,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",María Teresa,Arredondo,"Life Supporting Technologies, epartamento de Tecnología Fotónica y Bioingeniería, Universidad Politècnica de Madrid, Madrid, Spain.",María,Bodí,"Service of Intensive Care Medicine, Hospital Universitari Joan XXIII, IISPV-URV, Tarragona, Spain.",Josep,Gómez,"Service of Intensive Care Medicine, Hospital Universitari Joan XXIII, IISPV-URV, Tarragona, Spain; Department of Electronic Engineering, Metabolomics Platform, Rovira i Virgili University, IISPV, Tarragona.",Alejandro,Rodríguez,"Service of Intensive Care Medicine, Hospital Universitari Joan XXIII, IISPV-URV, Tarragona, Spain.",Miguel,Sánchez García,"Servicio de Medicina Intensiva, Hospital Universitario Clínico San Carlos, Madrid, España. Electronic address: miguel.sanchez@salud.madrid.org."
prognostic nomogram for acute pancreatitis patients: an analysis of publicly electronic healthcare records in intensive care unit,05,11,2018,Journal of critical care,50,,1557-8615,Xihui,Jiang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Zhengyan,Su,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Ya,Wang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",You,Deng,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Wei,Zhao,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China.",Kui,Jiang,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China. Electronic address: kjiang@tmu.edu.cn.",Chao,Sun,"Department of Gastroenterology and Hepatology, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China; Tianjin Institute of Digestive Disease, Tianjin Medical University General Hospital, Anshan Road 154, Heping District, Tianjin 300052, China. Electronic address: chaosun@tmu.edu.cn.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the mimic code repository: enabling reproducibility in critical care research,01,01,2018,Journal of the American Medical Informatics Association : JAMIA,25,1,1527-974X,Alistair Ew,Johnson,"Massachusetts Institute of Technology, Cambridge, MA, USA.",David J,Stone,"University of Virginia School of Medicine, Charlottesville, VA, USA.",Leo A,Celi,"Massachusetts Institute of Technology, Cambridge, MA, USA.",Tom J,Pollard,"Massachusetts Institute of Technology, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early prediction of sepsis in emr records using traditional ml techniques and deep learning lstm networks,XX,07,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2018,,2694-0604,Mohammed,Saqib,,Ying,Sha,,May D,Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutrophil-lymphocyte ratio is associated with all-cause mortality among critically ill patients with acute kidney injury,07,09,2018,Clinica chimica acta; international journal of clinical chemistry,490,,1873-3492,Lai Lai,Fan,"Department of Urology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, China.",Yi Jun,Wang,"Department of Urology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, China.",Cun Jin,Nan,"Department of Urology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, China.",Ying He,Chen,"Department of Urology, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, China. Electronic address: chenyinghe1965@163.com.",Hong Xia,Su,"Department of Nursing, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
what can we learn about fall risk factors from ehr nursing notes? a text mining study,20,09,2018,"EGEMS (Washington, DC)",6,1,2327-9214,Ragnhildur I,Bjarnadottir,"University of Florida, US.",Robert J,Lucero,"University of Florida, US.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
association of initial serum total calcium concentration with mortality in critical illness,26,06,2018,BioMed research international,2018,,2314-6141,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
few-shot and zero-shot multi-label learning for structured label spaces,XX,XX,2018,Proceedings of the Conference on Empirical Methods in Natural Language Processing. Conference on Empirical Methods in Natural Language Processing,2018,,,Anthony,Rios,"Department of Computer Science, University of Kentucky, Lexington, KY.",Ramakanth,Kavuluru,"Division of Biomedical Informatics, University of Kentucky, Lexington, KY.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toward a model for personal health record interoperability,14,05,2018,IEEE journal of biomedical and health informatics,23,2,2168-2208,Alex,Roehrs,,Cristiano Andre,da Costa,,Rodrigo da Rosa,Righi,,Sandro Jose,Rigo,,Matheus Henrique,Wichman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
using demographic factors and comorbidities to develop a predictive model for icu mortality in patients with acute exacerbation copd,05,12,2018,AMIA ... Annual Symposium proceedings. AMIA Symposium,2018,,1942-597X,Sukrit S,Jain,"Alpert Medical School and Center for Biomedical Informatics, Brown University, Providence, RI.",Indra Neil,Sarkar,"Alpert Medical School and Center for Biomedical Informatics, Brown University, Providence, RI.",Paul C,Stey,"Alpert Medical School and Center for Biomedical Informatics, Brown University, Providence, RI.",Rajsavi S,Anand,"Alpert Medical School and Center for Biomedical Informatics, Brown University, Providence, RI.",Dustin R,Biron,"Alpert Medical School and Center for Biomedical Informatics, Brown University, Providence, RI.",Elizabeth S,Chen,"Alpert Medical School and Center for Biomedical Informatics, Brown University, Providence, RI.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the association between red blood cell distribution width and mortality in critically ill patients with acute kidney injury,24,09,2018,BioMed research international,2018,,2314-6141,Benji,Wang,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Huaya,Lu,"Department of Orthopedics, Ningbo Yinzhou Second Hospital, Ningbo, Zhejiang 315100, China.",Yuqiang,Gong,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Binyu,Ying,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",Bihuan,Cheng,"Department of Anesthesiology, Critical Care and Pain Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deriving high performance alerts from reduced sensor data for timely intervention in acute hypotensive episodes,XX,07,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2018,,2694-0604,Rahul K,Pathinarupothi,,Ekanath S,Rangan,,P,Durga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
towards unsupervised detection of process models in healthcare,XX,XX,2018,Studies in health technology and informatics,247,,1879-8365,Amirah,Alharbi,"School of Computing University of Leeds, Leeds, UK.",Andy,Bulpitt,"School of Computing University of Leeds, Leeds, UK.",Owen A,Johnson,"School of Computing University of Leeds, Leeds, UK.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automated icd-9 coding via a deep learning approach,20,03,2018,IEEE/ACM transactions on computational biology and bioinformatics,16,4,1557-9964,Min,Li,,Zhihui,Fei,,Min,Zeng,,Fang-Xiang,Wu,,Yaohang,Li,,Yi,Pan,,Jianxin,Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectiveness of sodium bicarbonate infusion on mortality in septic patients with metabolic acidosis,25,09,2018,Intensive care medicine,44,11,1432-1238,Zhongheng,Zhang,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, No. 3, East Qingchun Road, 310016, Hangzhou, Zhejiang, China. zh_zhang1984@zju.edu.cn.",Carlie,Zhu,"Department of Clinical Statistics, 3M China Research and Development Center, Shanghai, China.",Lei,Mo,"Department of Biostatistics, Lejiu Healthcare Technology Co., Ltd, Shanghai, China.",Yucai,Hong,"Department of Emergency Medicine, Sir Run Run Shaw Hospital, Zhejiang University School of Medicine, No. 3, East Qingchun Road, 310016, Hangzhou, Zhejiang, China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predictive value of prothrombin time for all-cause mortality in acute myocardial infarction patients<sup>.</sup>,XX,07,2018,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2018,,2694-0604,Xurong,Wang,,Runge,Chen,,Ye,Li,,Fen,Miao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time-related association between fluid balance and mortality in sepsis patients: interaction between fluid balance and haemodynamics,10,07,2018,Scientific reports,8,1,2045-2322,Yanfei,Shen,"Department of Intensive Care Unit, Zhejiang Hospital, 12# Lingyin Road, Hangzhou, Zhejiang, 322100, P.R. China. snow.shen@hotmail.com.",Weizhe,Ru,"Department of Oncology, Cixi People's Hospital, No. 999, Nanerhuan East Road, Hushan Street, Cixi, Zhejiang, 322100, P.R. China.",Xinmei,Huang,"Department of Otolaryngology, Jinhua TCM hospital, No. 439, Shuangxi West Road, Jinhua, Zhejiang, 322100, P.R. China.",Weimin,Zhang,"Department of Intensive Care Unit, Zhejiang Hospital, 12# Lingyin Road, Hangzhou, Zhejiang, 322100, P.R. China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a machine learning-based model for 1-year mortality prediction in patients admitted to an intensive care unit with a diagnosis of sepsis,20,09,2018,Medicina intensiva,44,3,2173-5727,J E,García-Gallo,"Engineering and Software Investigation Group, Universidad de Antioquia UdeA, Medellín, Colombia. Electronic address: jesteban.garcia@udea.edu.co.",N J,Fonseca-Ruiz,"Critical and Intensive Care, Medellín Clinic, Medellín, Colombia; Critical and Intensive Care Program, CES University, Medellín, Colombia.",L A,Celi,"Laboratory of Computational Physiology, Harvard-MIT Division of Health Sciences and Technology, Cambridge, USA.",J F,Duitama-Muñoz,"Engineering and Software Investigation Group, Universidad de Antioquia UdeA, Medellín, Colombia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
